scaffold,L,boolq_id,gold,reply,first_token,pred_label,acc_type,timing_s
semantic,6,dev_0724,no,"NO. ""Along Came a Spider"" is a standalone novel and film, and",no,no,Correct,1.0483
semantic,6,dev_0731,no,NO. Egg drop soup typically contains cooked eggs that are gently stirred into the broth,no,no,Correct,1.0502
semantic,6,dev_0737,no,NO. A Cornish game hen is not a baby chicken. It is a,no,no,Correct,1.0459
semantic,6,dev_0754,yes,"NO

""World at War"" is part of the ""Call of Duty""",no,no,Incorrect,1.0528
semantic,6,dev_0759,no,"NO. North and South Korea share a common language, Korean, but there are",no,no,Correct,1.0459
semantic,6,dev_0764,yes,NO,no,no,Incorrect,1.0429000000000002
semantic,6,dev_0782,yes,NO. AC Milan and Inter Milan do not share a stadium. Each club has,no,no,Incorrect,1.0445
semantic,6,dev_0817,no,"NO

There are no post-credit scenes in Deadpool 2. However,",no,no,Correct,1.0491
semantic,6,dev_0829,no,"NO. The Battle of New Orleans was fought on January 8, 1",no,no,Correct,1.1084
semantic,6,dev_0832,no,"YES, you can get to South America by car via the Pan-American Highway.",yes,yes,Incorrect,1.0488
semantic,6,dev_0837,yes,NO. Universal healthcare refers to ensuring that all individuals have access to necessary health services,no,no,Incorrect,1.0487
semantic,6,dev_0853,no,"NO. Girl Scouts is an organization for girls, while Eagle Scout is a rank",no,no,Correct,1.0459
semantic,6,dev_0854,no,NO. Elephants are not at the top of the food chain. They are,no,no,Correct,1.0473
semantic,6,dev_0862,no,"NO. In chess, there is no need to explicitly say ""check."" The",no,no,Correct,1.0492000000000001
semantic,6,dev_0871,yes,NO. Mandarin Chinese is actually the most commonly spoken language in terms of native speakers,no,no,Incorrect,1.0463
semantic,6,dev_0916,yes,NO. The Ryman Auditorium was the original home of the Grand Ole Opr,no,no,Incorrect,1.0542
semantic,6,dev_0922,yes,"NO

Passport cards are valid for land and sea travel between the United States",no,no,Incorrect,1.0506
semantic,6,dev_0933,no,NO. The cremaster muscle is not in the spermatic cord; it is,no,no,Correct,1.0445
semantic,6,dev_0934,yes,NO,no,no,Incorrect,1.0438
semantic,6,dev_0940,yes,NO. A passport card cannot be used for air travel domestically; it is only,no,no,Incorrect,1.0467
semantic,6,dev_0944,no,NO. Greece flourished primarily from the 8th century BCE to the,no,no,Correct,1.0514000000000001
semantic,6,dev_0952,yes,NO. Merrill Lynch was a financial services company that was acquired by Bank of America,no,no,Incorrect,1.0449000000000002
semantic,6,dev_0958,yes,NO,no,no,Incorrect,1.0352000000000001
semantic,6,dev_0981,no,NO. Pyruvic acid and pyruvate are essentially the same substance,no,no,Correct,1.0513
semantic,6,dev_0991,yes,"NO. In England, you do not need a license to watch TV, but",no,no,Incorrect,1.0486
semantic,6,dev_0994,yes,NO. Chroma keying typically uses a solid color like green or blue because,no,no,Incorrect,1.0478
semantic,6,dev_0996,no,NO. The town of Radiator Springs in Pixar Cars is a fictional location created,no,no,Correct,1.0474
semantic,6,dev_1006,no,"NO. In many jurisdictions, you do not need to be literate to vote",no,no,Correct,1.0474
semantic,6,dev_1011,no,"YES

The World Cup trophy does have a name. It is called the J",yes,yes,Incorrect,1.0497
semantic,6,dev_1022,yes,"YES

Enterprise value (EV) is often considered a proxy for firm value,",yes,yes,Correct,1.0458
semantic,6,dev_1049,no,NO. Red pandas are not related to giant pandas. They belong to different families,no,no,Correct,1.0469000000000002
semantic,6,dev_1062,yes,"NO. A wheel and axle is one of the six classic simple machines, but",no,no,Incorrect,1.0515
semantic,6,dev_1075,yes,"NO

All NHL ice rinks are required to adhere to specific dimensions, but",no,no,Incorrect,1.0473
semantic,6,dev_1102,no,"NO. Sweating and perspiring are essentially the same processes, referring to the",no,no,Correct,1.0409000000000002
semantic,6,dev_1110,yes,"NO. The NBA draft consists of multiple rounds, typically ranging from 32",no,no,Incorrect,1.0460999999999998
semantic,6,dev_1112,no,"NO. Nuclear power is one form of generating energy using nuclear reactions, specifically the",no,no,Correct,1.0504
semantic,6,dev_1113,yes,"NO

A ball python and a royal python refer to the same species, Python",no,no,Incorrect,1.0483
semantic,6,dev_1121,no,NO. The Seven Years' War occurred before the 20th century and,no,no,Correct,1.0482
semantic,6,dev_1133,no,"NO

The Crew 2 focuses more on open-world gameplay and less on a",no,no,Correct,1.0471
semantic,6,dev_1138,yes,NO.,no,no,Incorrect,1.0491
semantic,6,dev_1146,yes,"NO

Penalty charge notices and fixed penalties are similar but not exactly the same",no,no,Incorrect,1.0466
semantic,6,dev_1155,yes,NO. The GMC Sierra and Chevrolet Silverado are different brand models that share a,no,no,Incorrect,1.0475
semantic,6,dev_1175,no,"YES

Michigan was admitted to the Union on January 26, 1",yes,yes,Incorrect,1.0517
semantic,6,dev_1178,no,NO. No Major League Baseball team has gone undefeated in a full season. The,no,no,Correct,1.0478
semantic,6,dev_1183,yes,NO.,no,no,Incorrect,1.0487
semantic,6,dev_1196,no,"NO

In India, a person cannot hold dual citizenship. However, an Overse",no,no,Correct,1.0475999999999999
semantic,6,dev_1204,yes,"NO. The Eye of Agamotto is a powerful artifact, but it is",no,no,Incorrect,1.0503
semantic,6,dev_1205,no,"NO. In chess, you cannot take out the king directly. The goal is",no,no,Correct,1.0511
semantic,6,dev_1209,yes,"YES, it is possible to turn lead into gold through nuclear transmutation, but",yes,yes,Correct,1.0504
semantic,6,dev_1227,no,NO.,no,no,Correct,1.0414
semantic,6,dev_1229,no,"NO. The fruit orange is named after the color, not the other way around",no,no,Correct,1.0487
semantic,6,dev_1230,yes,"YES

A double eagle is another term for an albatross, which is",yes,yes,Correct,1.053
semantic,6,dev_1235,no,"NO. While a birth certificate is an important document that provides personal information, it",no,no,Correct,1.0475999999999999
semantic,6,dev_1239,yes,NO.,no,no,Incorrect,1.0529000000000002
semantic,6,dev_1241,no,"NO

Period 6 of the periodic table includes transition metals, lanthanides",no,no,Correct,1.0507
semantic,6,dev_1250,yes,"YES

The micropyle is a small opening in the seed coat that often",yes,yes,Correct,1.0473
semantic,6,dev_1256,yes,NO. The 1906 San Francisco earthquake did not generate a significant,no,no,Incorrect,1.0467
semantic,6,dev_1261,no,NO. Louisiana does not have a state income tax.,no,no,Correct,1.0454
semantic,6,dev_1267,no,"NO. Better Call Saul is a prequel to Breaking Bad, set before the",no,no,Correct,1.0493
semantic,6,dev_1271,no,NO. The National Minimum Drinking Age Act requires all states to set the legal drinking,no,no,Correct,1.0539
semantic,6,dev_1283,yes,NO. Lock nuts and stop nuts have different functions and designs. Lock nuts are,no,no,Incorrect,1.0480999999999998
semantic,6,dev_1285,no,NO. No woman has ever won the Indianapolis 500. The first,no,no,Correct,1.0472000000000001
semantic,6,dev_1286,no,"NO

Lightning bugs and fireflies refer to the same group of insects,",no,no,Correct,1.054
semantic,6,dev_1294,yes,NO. A terminating decimal can be written as a fraction with a denominator that is,no,no,Incorrect,1.0477
semantic,6,dev_1296,yes,"NO

PlayStation 2 games do not play directly on PlayStation 4.",no,no,Incorrect,1.0499
semantic,6,dev_1303,no,NO. You do not have to touch the ball to be offside in soccer,no,no,Correct,1.1073
semantic,6,dev_1307,yes,NO. You cannot score directly from a kickoff in soccer. The ball must be,no,no,Incorrect,1.0511
semantic,6,dev_1311,yes,NO. The crankshaft pulley and harmonic balancer are not the same thing,no,no,Incorrect,1.0495
semantic,6,dev_1316,yes,NO. The Gateway Arch in St. Louis is not a national park; it,no,no,Incorrect,1.0466
semantic,6,dev_1317,no,NO,no,no,Correct,1.1083
semantic,6,dev_1333,yes,NO. A Dame is the female equivalent of a Knight in the British honours,no,no,Incorrect,1.109
semantic,6,dev_1336,yes,"NO. The central nervous system consists of the brain and spinal cord, which do",no,no,Incorrect,1.0056
semantic,6,dev_1345,no,NO. A confidentiality agreement and a non-disclosure agreement are essentially the same thing,no,no,Correct,1.0445
semantic,6,dev_1359,no,"NO. According to basketball rules, an assist must be given to a teammate who",no,no,Correct,1.0499
semantic,6,dev_1370,yes,YES. A-2-3-4-5 is indeed a low straight,yes,yes,Correct,1.1082
semantic,6,dev_1371,no,NO. Rafflesia arnoldii produces the largest flower in terms of,no,no,Correct,1.1069
semantic,6,dev_1372,yes,"NO. A kilowatt-hour is a unit of energy, not power.",no,no,Incorrect,1.0504
semantic,6,dev_1382,no,"NO. According to the rules of baseball, a catcher cannot block home plate without",no,no,Correct,1.0467
semantic,6,dev_1406,no,NO. The Postmaster General is typically appointed by the President of the United States,no,no,Correct,1.0543
semantic,6,dev_1408,yes,"NO. If a foul ball is caught, the baserunners must return",no,no,Incorrect,1.0469000000000002
semantic,6,dev_1413,yes,"YES. Brazil won the 1958 FIFA World Cup in Sweden,",yes,yes,Correct,1.1079
semantic,6,dev_1419,yes,NO. There is no city called Las Vegas in New Mexico. The city of,no,no,Incorrect,1.0493
semantic,6,dev_1420,yes,NO. 4x4 typically refers to four-wheel drive systems that also include,no,no,Incorrect,1.0488
semantic,6,dev_1423,no,"NO. ""Take Me Home, Country Roads"" is about West Virginia, not",no,no,Correct,1.0479
semantic,6,dev_1424,no,"NO

Hawaii is located in the tropics, where temperatures tend to be",no,no,Correct,1.0444
semantic,6,dev_1436,no,"NO

Equity in your home is not considered a liquid asset because it cannot",no,no,Correct,2.3908
semantic,6,dev_1438,yes,"YES, all of the United Kingdom is generally in the same time zone, which",yes,yes,Correct,1.0482
semantic,6,dev_1452,no,NO. A neurotransmitter is typically classified as either excitatory or inhibitory based,no,no,Correct,1.1080999999999999
semantic,6,dev_1455,yes,"NO. The abdomen is a larger region of the body that includes the stomach,",no,no,Incorrect,1.0388
semantic,6,dev_1464,no,"NO. Sweet potatoes belong to the Convolvulaceae family, not",no,no,Correct,1.0491
semantic,6,dev_1467,yes,"NO

In the UK, an A-level grade D is generally considered a pass",no,no,Incorrect,1.049
semantic,6,dev_1473,yes,YES. A sailboat can travel faster than the wind by using the apparent wind,yes,yes,Correct,1.0488
semantic,6,dev_1489,yes,NO. While Mamma Mia! Here We Go Again features songs by ABBA,no,no,Incorrect,1.1080999999999999
semantic,6,dev_1498,yes,"NO

The Nobel Peace Prize is awarded every year, except in years when there",no,no,Incorrect,1.0454
semantic,6,dev_1508,no,"NO

No one has died during the Tour de France, although there have been",no,no,Correct,1.0486
semantic,6,dev_1515,no,NO. There isn't a single law that requires everyone to pay federal income taxes,no,no,Correct,1.0529000000000002
semantic,6,dev_1517,yes,"NO

Using hydraulic fluid as brake fluid is not recommended because brake fluid has specific",no,no,Incorrect,1.1094000000000002
semantic,6,dev_1528,yes,NO. A J.D. (Juris Doctor) is not the same as,no,no,Incorrect,1.0509000000000002
semantic,6,dev_1533,no,"YES

The July 27, 2018 lunar eclipse was",yes,yes,Incorrect,1.1122
semantic,6,dev_1534,no,"NO. According to baseball rules, a player is not allowed to leave the field",no,no,Correct,1.0482
semantic,6,dev_1546,yes,NO. A passport card cannot be used for REAL ID purposes. The REAL ID,no,no,Incorrect,1.0474
semantic,6,dev_1552,yes,NO. The poly(A) tail is added after the pre-mRNA has undergone,no,no,Incorrect,1.0508
semantic,6,dev_1557,no,NO,no,no,Correct,1.0453
semantic,6,dev_1563,no,NO. The Big Dipper is an asterism within the constellation Ursa Major,no,no,Correct,1.0454
semantic,6,dev_1627,no,NO. The esophagus is behind the heart (posterior to the heart,no,no,Correct,1.0535
semantic,6,dev_1632,yes,"NO. The World Health Organization is a specialized agency of the United Nations, not",no,no,Incorrect,1.047
semantic,6,dev_1650,yes,YES,yes,yes,Correct,1.0455999999999999
semantic,6,dev_1655,no,"NO

Soy sauce and soya sauce are essentially the same product, with",no,no,Correct,2.3952
semantic,6,dev_1658,yes,NO. The Nazca Lines are best viewed from the air. They are large,no,no,Incorrect,1.1073
semantic,6,dev_1659,yes,"NO. An undergraduate degree is often referred to as a bachelor's degree, but",no,no,Incorrect,1.0474
semantic,6,dev_1673,yes,"NO

Grizzly bears and polar bears are distinct species with significant genetic differences that",no,no,Incorrect,1.0514000000000001
semantic,6,dev_1680,no,YES. Picking your nose can irritate the nasal passages and potentially damage the,yes,yes,Incorrect,1.0491
semantic,6,dev_1687,no,NO. The U.S. Air Force does not have warrant officer ranks. W,no,no,Correct,1.0513
semantic,6,dev_1698,no,"NO

Fullmetal Alchemist: Brotherhood is generally considered a reboot and not a",no,no,Correct,1.1145999999999998
semantic,6,dev_1707,yes,NO. A public limited company (PLC) is a specific type of limited,no,no,Incorrect,1.0543
semantic,6,dev_1727,yes,"NO. A digital audio cable can refer to various types of cables, such as",no,no,Incorrect,1.0491
semantic,6,dev_1736,no,NO. The magnitude of a physical quantity does not change with a change in the,no,no,Correct,1.0485
semantic,6,dev_1737,yes,NO.,no,no,Incorrect,1.0504
semantic,6,dev_1740,yes,"YES. The medullary cavity is filled with cancellous bone, which is",yes,yes,Correct,1.0465
semantic,6,dev_1743,no,"I don't know. While ""The Last King of Scotland"" aims to portray",i,idk,IDK,1.0533
semantic,6,dev_1749,yes,NO. Delhi University and the University of Delhi are not the same. Delhi University,no,no,Incorrect,1.0469000000000002
semantic,6,dev_1750,no,"NO

Fighting words are not protected under the freedom of speech as guaranteed by",no,no,Correct,1.1089
semantic,6,dev_1757,yes,NO,no,no,Incorrect,1.0509000000000002
semantic,6,dev_1763,yes,NO. The House of Representatives is one chamber of Congress. Congress consists of two,no,no,Incorrect,1.1082
semantic,6,dev_1775,no,"NO. The NBA playoffs use a ""2-2-1-1-",no,no,Correct,1.1149
semantic,6,dev_1789,no,NO,no,no,Correct,1.0438
semantic,6,dev_1806,no,"NO. The $1,000 bill was last issued in 1",no,no,Correct,1.1124
semantic,6,dev_1814,no,"NO. In the North American Numbering Plan (NANP), area codes",no,no,Correct,1.0447
semantic,6,dev_1823,yes,"NO

The MLB All-Star Game does not determine the World Series home-field advantage",no,no,Incorrect,1.1129
semantic,6,dev_1832,no,"NO. The town of Garrison, Colorado, used in the show ""The Ranch",no,no,Correct,1.0515
semantic,6,dev_1849,yes,"NO. In a RACI chart, typically only one person is designated as",no,no,Incorrect,1.0527
semantic,6,dev_1851,no,"NO

The right to a fair trial is not explicitly stated as a separate amendment",no,no,Correct,1.0473
semantic,6,dev_1857,no,NO. Cows do not need to give birth to produce milk. Prol,no,no,Correct,1.0500999999999998
semantic,6,dev_1895,yes,"NO. The empty set is not an element of itself. By definition, the",no,no,Incorrect,1.0549000000000002
semantic,6,dev_1906,no,NO. College football players do not have to enter the NFL Draft to play professionally,no,no,Correct,1.0459
semantic,6,dev_1916,yes,"NO

Pokémon: Let’s Go, Pikachu! and Let’s Go,",no,no,Incorrect,2.4191
semantic,6,dev_1919,yes,"YES

Nuclear transmutation involves changing one chemical element into another by altering the",yes,yes,Correct,1.0468
semantic,6,dev_1924,yes,"NO. The serial number is part of the Vehicle Identification Number (VIN), but",no,no,Incorrect,1.0494
semantic,6,dev_1938,no,YES. The set that contains the empty set has the empty set as one of,yes,yes,Incorrect,1.0524
semantic,6,dev_1948,yes,NO.,no,no,Incorrect,1.0488
semantic,6,dev_1950,no,NO. The Gulf of Mexico is considered a marginal sea because it is partially enclosed,no,no,Correct,1.0473
semantic,6,dev_1960,no,NO. The Republic of the Congo (also known as Congo-Brazzav,no,no,Correct,1.1091
semantic,6,dev_1977,no,"NO. To be eligible for the presidency, you must be a natural-born citizen",no,no,Correct,1.0517
semantic,6,dev_1995,yes,NO. Winning the FA Cup qualifies a team for the UEFA Europa League or UEFA,no,no,Incorrect,1.0464
semantic,6,dev_1997,yes,"YES

The Alphabet Song and ""Twinkle, Twinkle, Little Star""",yes,yes,Correct,1.1109
semantic,6,dev_2009,no,NO. Color Wonder markers are designed to work only on special Color Wonder surfaces and,no,no,Correct,1.049
semantic,6,dev_2032,yes,"YES. Flies, specifically botflies, can lay their eggs on or near",yes,yes,Correct,1.046
semantic,6,dev_2045,yes,NO. I don't know - A Supreme Court justice cannot run for President because,no,no,Incorrect,1.0537
semantic,6,dev_2053,no,"NO. You only need to be receiving to score points in tennis, but points",no,no,Correct,1.0471
semantic,6,dev_2061,no,"NO. In most cases, next-of-kin status is determined by法律规定，",no,no,Correct,1.0485
semantic,6,dev_2065,yes,"NO. ""RealFeel"" is a weather index developed by The Weather Channel that",no,no,Incorrect,1.0452000000000001
semantic,6,dev_2068,yes,I don't know. Allied Waste was acquired by Republic Services in 20,i,idk,IDK,1.0495999999999999
semantic,6,dev_2078,no,"NO

Black cumin seed and black seed are commonly used interchangeably, but",no,no,Correct,1.0532000000000001
semantic,6,dev_2079,yes,"YES, Eeyore is a donkey in Winnie-the-Pooh",yes,yes,Correct,1.109
semantic,6,dev_2088,no,"NO. English is recognized as the official language at the federal level, but there",no,no,Correct,1.0527
semantic,6,dev_2091,no,"NO

In baseball, the home team cannot win by two runs in extra innings",no,no,Correct,1.1091
semantic,6,dev_2094,no,"NO. There is no airport in Fort Walton Beach, Florida. The closest airport",no,no,Correct,1.1080999999999999
semantic,6,dev_2095,yes,"NO. Noel Gallagher sings ""Don't Look Back in Anger."" It is",no,no,Incorrect,1.0526
semantic,6,dev_2139,no,NO. You cannot travel internationally with a passport card alone. It must be used,no,no,Correct,1.0525
semantic,6,dev_2166,yes,NO. Staring at a bright light can cause temporary vision impairment or flash blindness,no,no,Incorrect,1.0465
semantic,6,dev_2184,no,"NO

As of my last update, the United States does not have permanent military",no,no,Correct,1.1104
semantic,6,dev_2187,yes,"NO. During a free throw, the shooter must remain stationary until the ball touches",no,no,Incorrect,1.0466
semantic,6,dev_2192,no,NO. A lieutenant colonel is lower in rank than a colonel.,no,no,Correct,1.0482
semantic,6,dev_2196,no,NO. Red-eared slider turtles are terrestrial egg-layers and typically lay their,no,no,Correct,2.3664
semantic,6,dev_2199,yes,YES,yes,yes,Correct,1.0513
semantic,6,dev_2204,yes,NO. Picking someone up by their hair can cause injury and is not a,no,no,Incorrect,1.0494
semantic,6,dev_2220,no,"YES

In baseball, an infield fly is a fair fly ball hit to an",yes,yes,Incorrect,1.0511
semantic,6,dev_2224,no,NO,no,no,Correct,1.053
semantic,6,dev_2232,no,"YES

There is a Roman Catholic cathedral in Dublin, specifically Christ Church Cathedral.",yes,yes,Incorrect,1.1092
semantic,6,dev_2234,no,"NO. Pokémon: Let's Go, Eevee! is part of the",no,no,Correct,1.0517
semantic,6,dev_2237,no,NO. The Riviera Maya is located on the Caribbean Sea.,no,no,Correct,1.0497999999999998
semantic,6,dev_2247,yes,"NO. In New Jersey, the legal drinking age is 21, which",no,no,Incorrect,1.0475999999999999
semantic,6,dev_2248,yes,"NO. While pixel density (PPI) is related to resolution, they are",no,no,Incorrect,1.0499
semantic,6,dev_2266,no,NO. The Nissan Pathfinder is considered a mid-size SUV.,no,no,Correct,1.0522
semantic,6,dev_2275,yes,"I don't know. The legality of card counting in casinos can vary, and",i,idk,IDK,1.0465
semantic,6,dev_2295,yes,"NO. In a unanimous vote, all members who are present and voting must agree",no,no,Incorrect,1.0448
semantic,6,dev_2304,yes,NO. The House of Representatives is part of Congress but is not called Congress by,no,no,Incorrect,1.0486
semantic,6,dev_2306,yes,"NO. In the Martingale system, you double your bet after each loss",no,no,Incorrect,1.0479
semantic,6,dev_2310,no,NO. In-N-Out Burger is primarily a chain of corporate-owned restaurants. The,no,no,Correct,1.0467
semantic,6,dev_2315,yes,"NO

Centripetal force is the force directed towards the center that causes circular",no,no,Incorrect,1.1099
semantic,6,dev_2323,no,"NO. The film ""Tully"" is based on an original screenplay written by",no,no,Correct,1.0478
semantic,6,dev_2328,no,NO. Corinthian leather is not a real type of leather. It is often,no,no,Correct,1.0484
semantic,6,dev_2350,no,"NO

""Little House on the Prairie"" is a semi-autobiographical novel",no,no,Correct,1.0537
semantic,6,dev_2382,yes,NO. The right atrium receives deoxygenated blood from the body through,no,no,Incorrect,1.0525
semantic,6,dev_2387,yes,"YES

Northern Ireland has participated in the FIFA World Cup on several occasions, most",yes,yes,Correct,1.05
semantic,6,dev_2388,no,"NO, unless specific circumstances allow for it, such as a mistrial or a",no,no,Correct,2.4036999999999997
semantic,6,dev_2396,yes,NO. Semolina flour is coarsely ground from durum wheat and is,no,no,Incorrect,1.0494
semantic,6,dev_2408,yes,"NO. Employment termination and being fired are often used interchangeably, but ""f",no,no,Incorrect,1.0451
semantic,6,dev_2413,no,"NO. The 2013 film ""Stalingrad"" is a",no,no,Correct,1.1080999999999999
