scaffold,L,boolq_id,gold,reply,first_token,pred_label,acc_type,timing_s
semantic,6,dev_0596,no,"No, C# and Visual C# are not the same. C# is",no,no,Correct,0.9956
semantic,6,dev_0598,yes,I don't know.,i,idk,IDK,0.5851000000000001
semantic,6,dev_0612,yes,"No, popcorn is made from corn kernels, which are the small, hard,",no,no,Incorrect,0.9947999999999999
semantic,6,dev_0617,yes,"Yes, France and England have competed in the World Cup.",yes,yes,Correct,0.82
semantic,6,dev_0662,yes,"No, LensCrafters and Pearle Vision are not the same company. They",no,no,Incorrect,0.9989
semantic,6,dev_0678,no,I would answer 'I don't know' to this question. While some,i,idk,IDK,1.0069
semantic,6,dev_0696,no,I don't know.,i,idk,IDK,0.5832999999999999
semantic,6,dev_0711,yes,I don't know.,i,idk,IDK,0.5542999999999999
semantic,6,dev_0718,yes,"Yes, Chicago is the third largest city in the United States, after New York",yes,yes,Correct,2.3439
semantic,6,dev_0724,no,I don't know.,i,idk,IDK,0.5968
semantic,6,dev_0731,no,I don't know.,i,idk,IDK,0.5826
semantic,6,dev_0737,no,I don't know.,i,idk,IDK,0.5835
semantic,6,dev_0754,yes,I don't know.,i,idk,IDK,0.5862999999999999
semantic,6,dev_0759,no,"No, North and South Korea do not speak the same language. They both speak",no,no,Correct,0.9489
semantic,6,dev_0764,yes,"No, sampling error is not the same as standard deviation. Sampling error refers to",no,no,Incorrect,0.9895
semantic,6,dev_0782,yes,I don't know.,i,idk,IDK,0.5855
semantic,6,dev_0817,no,I don't know.,i,idk,IDK,0.5819
semantic,6,dev_0829,no,I don't know.,i,idk,IDK,0.5867
semantic,6,dev_0832,no,"Yes, you can get to South America by car. The Pan-American Highway",yes,yes,Incorrect,1.0008
semantic,6,dev_0837,yes,I don't know. While universal healthcare and socialized medicine are related concepts,i,idk,IDK,1.0038
semantic,6,dev_0853,no,"No, a Girl Scout cannot be an Eagle Scout. The Eagle Scout rank is",no,no,Correct,0.9479
semantic,6,dev_0854,no,I don't know. The position of an animal in the food chain can,i,idk,IDK,1.0015
semantic,6,dev_0862,no,"No, you do not have to say ""check"" in chess. In chess",no,no,Correct,1.0004
semantic,6,dev_0871,yes,I don't know.,i,idk,IDK,0.5832
semantic,6,dev_0916,yes,"No, the Ryman and Grand Ole Opry are not the same thing.",no,no,Incorrect,0.9997999999999999
semantic,6,dev_0922,yes,I don't know. The validity of a passport card for air travel to,i,idk,IDK,0.9993
semantic,6,dev_0933,no,"Yes, the cremaster muscle is part of the spermatic cord, which",yes,yes,Incorrect,0.994
semantic,6,dev_0934,yes,I don't know.,i,idk,IDK,0.5834
semantic,6,dev_0940,yes,"No, you cannot use a passport card to fly domestically. The passport card",no,no,Incorrect,1.0031
semantic,6,dev_0944,no,"Yes, Greece and Rome were around at the same time. Ancient Greece flourished from",yes,yes,Incorrect,1.0016
semantic,6,dev_0952,yes,"No, Merrill Lynch and Bank of America are not the same. Merrill Lynch is",no,no,Incorrect,1.0009
semantic,6,dev_0958,yes,YES,yes,yes,Correct,0.31880000000000003
semantic,6,dev_0981,no,"Yes, pyruvic acid and pyruvate are the same thing.",yes,yes,Incorrect,1.0006
semantic,6,dev_0991,yes,"No, you do not need a license to watch TV in England. However,",no,no,Incorrect,0.9914
semantic,6,dev_0994,yes,"No, you cannot use a white background as a green screen. The green screen",no,no,Incorrect,1.0012
semantic,6,dev_0996,no,I don't know.,i,idk,IDK,0.5906
semantic,6,dev_1006,no,"No, you do not have to be literate to vote. However, in",no,no,Correct,1.0034
semantic,6,dev_1011,no,"Yes, the World Cup trophy has a name, which is the ""FIFA",yes,yes,Incorrect,0.9932000000000001
semantic,6,dev_1022,yes,"I don't know. While enterprise value and firm value are related concepts,",i,idk,IDK,1.0023
semantic,6,dev_1049,no,"No, a red panda is not related to a panda. They are",no,no,Correct,0.9542
semantic,6,dev_1062,yes,"No, a wheel and axle is not a lever. A lever is a specific",no,no,Incorrect,0.9944
semantic,6,dev_1075,yes,"No, I don't know. NHL ice rinks are not all the",no,no,Incorrect,0.9954
semantic,6,dev_1102,no,"Yes, there is a difference between sweating and perspiring. Sweating refers",yes,yes,Incorrect,0.9907
semantic,6,dev_1110,yes,I don't know. The number of rounds in the NBA draft can vary,i,idk,IDK,0.9932000000000001
semantic,6,dev_1112,no,"I don't know. Nuclear power is a specific use of nuclear energy,",i,idk,IDK,1.0002
semantic,6,dev_1113,yes,"No, a ball python is not the same as a royal python. While both",no,no,Incorrect,0.9619
semantic,6,dev_1121,no,"Yes, there was a world war before World War I, known as the Franco",yes,yes,Incorrect,2.3447
semantic,6,dev_1133,no,I don't know.,i,idk,IDK,0.5883999999999999
semantic,6,dev_1138,yes,"No, anaerobic respiration does not have an electron transport chain.",no,no,Incorrect,0.949
semantic,6,dev_1146,yes,"Yes, a penalty charge notice is the same as a fixed penalty. Both terms",yes,yes,Correct,2.3423000000000003
semantic,6,dev_1155,yes,"Yes, the GMC Sierra and Chevy Silverado are the same vehicle, as they",yes,yes,Correct,0.9925
semantic,6,dev_1175,no,"Yes, Michigan was a state during the Civil War. It was admitted to the",yes,yes,Incorrect,1.0493
semantic,6,dev_1178,no,I don't know.,i,idk,IDK,0.5451
semantic,6,dev_1183,yes,"Yes, pork loin ribs are the same as baby back ribs.",yes,yes,Correct,0.9064
semantic,6,dev_1196,no,I don't know.,i,idk,IDK,1.0047000000000001
semantic,6,dev_1204,yes,I don't know.,i,idk,IDK,0.5958
semantic,6,dev_1205,no,"Yes, you can take out the king in chess. The king is the most",yes,yes,Incorrect,0.9995
semantic,6,dev_1209,yes,I don't know.,i,idk,IDK,0.5867
semantic,6,dev_1227,no,I don't know.,i,idk,IDK,0.9592999999999999
semantic,6,dev_1229,no,I don't know.,i,idk,IDK,0.586
semantic,6,dev_1230,yes,"No, a double eagle is not the same as an albatross. A",no,no,Incorrect,0.9996
semantic,6,dev_1235,no,"Yes, a birth certificate counts as a form of ID. It is a document",yes,yes,Incorrect,0.9986
semantic,6,dev_1239,yes,"No, a CPAP (Continuous Positive Airway Pressure) and a ventilator",no,no,Incorrect,0.9972000000000001
semantic,6,dev_1241,no,I don't know.,i,idk,IDK,0.962
semantic,6,dev_1250,yes,"Yes, the micropyle is the opening in the seed coat through which the",yes,yes,Correct,0.9571000000000001
semantic,6,dev_1256,yes,"Yes, there was a tsunami in the 1906 San Francisco earthquake",yes,yes,Correct,0.9566
semantic,6,dev_1261,no,"Yes, there is a state income tax in Louisiana.",yes,yes,Incorrect,0.812
semantic,6,dev_1267,no,"Yes, Better Call Saul is set after Breaking Bad. It is a prequel",yes,yes,Incorrect,0.999
semantic,6,dev_1271,no,"Yes, the drinking age varies from state to state in the United States. Before",yes,yes,Incorrect,0.9914
semantic,6,dev_1283,yes,"No, lock nuts and stop nuts are not the same. Lock nuts are a",no,no,Incorrect,0.9986
semantic,6,dev_1285,no,"No, a woman has never won the Indianapolis 500.",no,no,Correct,0.9456
semantic,6,dev_1286,no,"Yes, there is a difference between lightning bugs and fireflies. Lightning bugs are",yes,yes,Incorrect,0.9899
semantic,6,dev_1294,yes,"No, a terminating decimal can be written as a recurring decimal.",no,no,Incorrect,0.9966
semantic,6,dev_1296,yes,"No, PlayStation 2 games do not play on PlayStation 4. The PlayStation",no,no,Incorrect,1.0003
semantic,6,dev_1303,no,"Yes, you have to touch the ball to be offside in soccer. The",yes,yes,Incorrect,0.9977
semantic,6,dev_1307,yes,"No, you cannot score directly from a kickoff in football. The kickoff",no,no,Incorrect,1.0001
semantic,6,dev_1311,yes,I don't know. The crankshaft pulley and harmonic balancer,i,idk,IDK,0.9987999999999999
semantic,6,dev_1316,yes,I don't know.,i,idk,IDK,0.5486
semantic,6,dev_1317,no,"No, I don't know. Planetary nebulae are not formed by",no,no,Correct,2.3409
semantic,6,dev_1333,yes,"No, a Dame is not the same as a Knight. In the British honours",no,no,Incorrect,0.997
semantic,6,dev_1336,yes,"Yes, there are nerves in the central nervous system. The central nervous system consists",yes,yes,Correct,0.9934
semantic,6,dev_1345,no,"Yes, there is a difference between a confidentiality agreement and a non-disclosure",yes,yes,Incorrect,0.9934
semantic,6,dev_1359,no,"No, you cannot give yourself an assist in basketball. An assist is only given",no,no,Correct,0.9529
semantic,6,dev_1370,yes,"No, A-2-3-4-5 is not a straight.",no,no,Incorrect,1.0049
semantic,6,dev_1371,no,"Yes, Rafflesia arnoldii is the largest flower in the world",yes,yes,Incorrect,1.0041
semantic,6,dev_1372,yes,"Yes, a kilowatt-hour (kWh) is a unit of",yes,yes,Correct,1.0043
semantic,6,dev_1382,no,"No, a catcher cannot block home plate without the ball. In baseball, a",no,no,Correct,0.9975
semantic,6,dev_1406,no,"Yes, the Postmaster General is appointed by the President of the United States.",yes,yes,Incorrect,0.9989
semantic,6,dev_1408,yes,"No, you cannot run on a caught foul ball. In baseball, if the",no,no,Incorrect,1.0065
semantic,6,dev_1413,yes,"Yes, Brazil has won the World Cup in Europe. They won the 1",yes,yes,Correct,0.9963
semantic,6,dev_1419,yes,"Yes, there is a Las Vegas in New Mexico. It is a city located",yes,yes,Correct,1.0021
semantic,6,dev_1420,yes,"No, 4x4 and four-wheel drive are not the same thing",no,no,Incorrect,0.9985
semantic,6,dev_1423,no,"No, ""Take Me Home, Country Roads"" is not specifically about Virginia.",no,no,Correct,0.9985
semantic,6,dev_1424,no,I don't know. The temperature at night in Hawaii can vary depending on,i,idk,IDK,0.9602
semantic,6,dev_1436,no,I don't know. Equity in your home can be considered a liquid asset,i,idk,IDK,0.9937999999999999
semantic,6,dev_1438,yes,"Yes, all of the United Kingdom is in the same time zone, which is",yes,yes,Correct,0.958
semantic,6,dev_1452,no,"No, a neurotransmitter cannot be both excitatory and inhibitory.",no,no,Correct,1.0055
semantic,6,dev_1455,yes,"No, the abdomen is not the same as the stomach. The abdomen is the",no,no,Incorrect,0.9527
semantic,6,dev_1464,no,"Yes, a sweet potato is part of the potato family. It is a member",yes,yes,Incorrect,0.9959
semantic,6,dev_1467,yes,"Yes, a grade D at A-level is considered a pass. However,",yes,yes,Correct,0.9963
semantic,6,dev_1473,yes,"Yes, a sailboat can travel faster than the wind. This is because the",yes,yes,Correct,0.992
semantic,6,dev_1489,yes,"Yes, all the songs in Mamma Mia! Here We Go Again are by AB",yes,yes,Correct,0.9917999999999999
semantic,6,dev_1498,yes,"Yes, the Nobel Peace Prize is awarded every year.",yes,yes,Correct,0.8249
semantic,6,dev_1508,no,"Yes, there have been several deaths during the Tour de France, including the tragic",yes,yes,Incorrect,1.0019
semantic,6,dev_1515,no,"Yes, there is a law that requires individuals and businesses to pay federal income taxes",yes,yes,Incorrect,1.0074
semantic,6,dev_1517,yes,"No, hydraulic fluid should not be used as brake fluid in a vehicle. It",no,no,Incorrect,0.9936
semantic,6,dev_1528,yes,"No, a J.D. is not the same as a doctorate.",no,no,Incorrect,1.0071
semantic,6,dev_1533,no,"Yes, the July 27, 2018 lunar eclipse was",yes,yes,Incorrect,1.0043
semantic,6,dev_1534,no,I don't know. The rule for fan interference in baseball states that a,i,idk,IDK,0.9937
semantic,6,dev_1546,yes,I don't know.,i,idk,IDK,0.5881000000000001
semantic,6,dev_1552,yes,I don't know. The poly(A) tail is added after the,i,idk,IDK,0.9922000000000001
semantic,6,dev_1557,no,I don't know.,i,idk,IDK,0.5819
semantic,6,dev_1563,no,"Yes, the Big Dipper is the same as Ursa Major, which is",yes,yes,Incorrect,0.9569
semantic,6,dev_1627,no,I don't know. The exact position of the esophagus relative to the,i,idk,IDK,2.3383000000000003
semantic,6,dev_1632,yes,"No, the World Health Organization (WHO) is not a government organization. It",no,no,Incorrect,0.9905
semantic,6,dev_1650,yes,"Yes, it is illegal to take a stop sign. Removing, damaging, or",yes,yes,Correct,1.0046
semantic,6,dev_1655,no,"Yes, there is a difference between soy and soya sauce. Soy sauce is",yes,yes,Incorrect,2.3508
semantic,6,dev_1658,yes,"No, the Nazca Lines can only be fully appreciated from the air, as",no,no,Incorrect,1.0037
semantic,6,dev_1659,yes,"Yes, an undergraduate degree and a bachelor's degree are the same thing.",yes,yes,Correct,1.0003
semantic,6,dev_1673,yes,"Yes, grizzly bears (Ursus arctos horribilis)",yes,yes,Correct,0.961
semantic,6,dev_1680,no,I don't know.,i,idk,IDK,0.586
semantic,6,dev_1687,no,"Yes, there are warrant officers in the U.S. Air Force. W",yes,yes,Incorrect,1.0111
semantic,6,dev_1698,no,I don't know.,i,idk,IDK,0.6301
semantic,6,dev_1707,yes,"Yes, a PLC is the same as a limited company.",yes,yes,Correct,0.8636
semantic,6,dev_1727,yes,"Yes, a digital audio cable and an optical audio cable are the same thing.",yes,yes,Correct,0.998
semantic,6,dev_1736,no,"Yes, the magnitude of a physical quantity can change with a change in the system",yes,yes,Incorrect,1.0066
semantic,6,dev_1737,yes,"No, you cannot take a jump shot on a free throw. Free throws must",no,no,Incorrect,1.001
semantic,6,dev_1740,yes,"Yes, there is spongy bone in the medullary cavity. The",yes,yes,Correct,0.9519
semantic,6,dev_1743,no,I don't know. The Last King of Scotland is a film based on,i,idk,IDK,0.9962000000000001
semantic,6,dev_1749,yes,I don't know.,i,idk,IDK,0.5915
semantic,6,dev_1750,no,I don't know. The decision in Chaplinsky v. New Hampshire,i,idk,IDK,1.0141
semantic,6,dev_1757,yes,"Yes, the profit and loss statement (also known as the P&L statement",yes,yes,Correct,1.0044
semantic,6,dev_1763,yes,"No, the House of Representatives is not the same as Congress. Congress is the",no,no,Incorrect,1.0032999999999999
semantic,6,dev_1775,no,"No, the NBA playoffs are not played in a 2-3-2",no,no,Correct,1.0117
semantic,6,dev_1789,no,I don't know. The spleen is part of the lymphatic,i,idk,IDK,0.9956
semantic,6,dev_1806,no,I don't know.,i,idk,IDK,0.5936
semantic,6,dev_1814,no,"No, area codes in the North American Numbering Plan (NANP)",no,no,Correct,0.9967999999999999
semantic,6,dev_1823,yes,I don't know.,i,idk,IDK,0.6367
semantic,6,dev_1832,no,I don't know.,i,idk,IDK,0.581
semantic,6,dev_1849,yes,"No, in a RACI chart, one person cannot be both Responsible and Account",no,no,Incorrect,1.006
semantic,6,dev_1851,no,"Yes, the right to a fair trial is guaranteed by the U.S.",yes,yes,Incorrect,0.9652000000000001
semantic,6,dev_1857,no,"No, cows do not need to give birth to produce milk. They can be",no,no,Correct,0.9917999999999999
semantic,6,dev_1895,yes,I don't know.,i,idk,IDK,1.0032
semantic,6,dev_1906,no,"No, college football players do not have to enter the NFL Draft to play professionally",no,no,Correct,1.0061
semantic,6,dev_1916,yes,I don't know.,i,idk,IDK,0.5929
semantic,6,dev_1919,yes,"Yes, one element can be transmuted into another through nuclear transmutation processes such",yes,yes,Correct,0.9934
semantic,6,dev_1924,yes,"No, a car's serial number is not the same as its VIN.",no,no,Incorrect,1.0008
semantic,6,dev_1938,no,"Yes, the empty set is an element of the set that contains the empty set",yes,yes,Incorrect,0.9905
semantic,6,dev_1948,yes,"No, a chicken and a rooster are not the same thing. A chicken",no,no,Incorrect,0.9955
semantic,6,dev_1950,no,"I don't know. The Gulf of Mexico is considered a marginal sea,",i,idk,IDK,1.0021
semantic,6,dev_1960,no,"No, the Republic of the Congo and the Democratic Republic of the Congo are not",no,no,Correct,1.0211000000000001
semantic,6,dev_1977,no,"No, you cannot be president if you were not born in the United States.",no,no,Correct,1.0482
semantic,6,dev_1995,yes,I don't know.,i,idk,IDK,0.9576
semantic,6,dev_1997,yes,I don't know.,i,idk,IDK,0.5812999999999999
semantic,6,dev_2009,no,"No, Color Wonder markers are designed to only work on special Color Wonder paper,",no,no,Correct,0.9956
semantic,6,dev_2032,yes,"Yes, flies can lay eggs in",yes,yes,Correct,0.994
semantic,6,dev_2045,yes,I don't know.,i,idk,IDK,0.5965
semantic,6,dev_2053,no,"No, you do not have to be serving to score in tennis. You can",no,no,Correct,0.9516
semantic,6,dev_2061,no,"Yes, you can choose who is listed as your next of kin. You can",yes,yes,Incorrect,1.0508
semantic,6,dev_2065,yes,"No, ""RealFeel"" is not the same as the heat index. The",no,no,Incorrect,0.9452
semantic,6,dev_2068,yes,I don't know.,i,idk,IDK,0.5878
semantic,6,dev_2078,no,"Yes, black cumin seed and black seed are the same thing. They refer",yes,yes,Incorrect,1.0497999999999998
semantic,6,dev_2079,yes,"Yes, Eeyore is a donkey.",yes,yes,Correct,0.7736000000000001
semantic,6,dev_2088,no,"I don't know. The United States does not have an official language,",i,idk,IDK,1.0008
semantic,6,dev_2091,no,"No, the home team cannot win by two runs in extra innings. In extra",no,no,Correct,0.9601000000000001
semantic,6,dev_2094,no,"Yes, there is an airport in Fort Walton Beach, Florida.",yes,yes,Incorrect,0.9065
semantic,6,dev_2095,yes,I don't know.,i,idk,IDK,0.5886
semantic,6,dev_2139,no,"Yes, you can travel internationally with a passport card. However, it is important",yes,yes,Incorrect,1.0095
semantic,6,dev_2166,yes,"No, staring at a bright light alone cannot cause blindness. However, excessive exposure",no,no,Incorrect,0.991
semantic,6,dev_2184,no,I don't know.,i,idk,IDK,0.5839
semantic,6,dev_2187,yes,"No, you cannot jump while taking a free throw in basketball. The shooter must",no,no,Incorrect,0.9983
semantic,6,dev_2192,no,"Yes, a lieutenant colonel is higher than a colonel in the military rank hierarchy.",yes,yes,Incorrect,0.9562999999999999
semantic,6,dev_2196,no,"Yes, red-eared slider turtles lay their eggs in water.",yes,yes,Incorrect,2.2527
semantic,6,dev_2199,yes,I don't know.,i,idk,IDK,0.5859
semantic,6,dev_2204,yes,I don't know. The ability to pick someone up by their hair depends,i,idk,IDK,1.0517
semantic,6,dev_2220,no,"Yes, the ball is considered ""dead"" on an infield fly, meaning",yes,yes,Incorrect,1.0058
semantic,6,dev_2224,no,"No, rubies are typically red in color, while sapphires are known",no,no,Correct,0.9931
semantic,6,dev_2232,no,"Yes, there is a Roman Catholic cathedral in Dublin. St. Patrick's",yes,yes,Incorrect,1.0522
semantic,6,dev_2234,no,I don't know.,i,idk,IDK,0.6325
semantic,6,dev_2237,no,"No, the Riviera Maya is on the Caribbean Sea, not the Gulf of Mexico",no,no,Correct,1.0003
semantic,6,dev_2247,yes,"No, you cannot go into a liquor store under 21 in New Jersey",no,no,Incorrect,0.9616
semantic,6,dev_2248,yes,"No, pixel density and resolution are not the same thing. Pixel density is a",no,no,Incorrect,0.9983
semantic,6,dev_2266,no,"No, a Nissan Pathfinder is not a full-size SUV. It falls",no,no,Correct,1.0022
semantic,6,dev_2275,yes,I don't know. The legality of card counting in Las Vegas may,i,idk,IDK,1.0062
semantic,6,dev_2295,yes,"No, you cannot have a unanimous vote with an abstention. A unanimous vote",no,no,Incorrect,0.9969
semantic,6,dev_2304,yes,"No, the House of Representatives is not also called Congress. Congress is the entire",no,no,Incorrect,1.0099
semantic,6,dev_2306,yes,"No, you cannot keep doubling your bet on roulette indefinitely using the Martingale system",no,no,Incorrect,0.9937
semantic,6,dev_2310,no,I don't know.,i,idk,IDK,0.5973999999999999
semantic,6,dev_2315,yes,"Yes, centripetal and centrifugal forces are an action-reaction pair. Cent",yes,yes,Correct,1.0028
semantic,6,dev_2323,no,"No, the film Tully is not based on a book. It is an",no,no,Correct,1.0104
semantic,6,dev_2328,no,I don't know.,i,idk,IDK,1.9356
semantic,6,dev_2350,no,"Yes, Little House on the Prairie is a work of fiction, as it is",yes,yes,Incorrect,1.0002
semantic,6,dev_2382,yes,"Yes, the right atrium receives blood from the lungs through pulmonary veins.",yes,yes,Correct,0.9509
semantic,6,dev_2387,yes,"Yes, Northern Ireland has a World Cup team. The team represents Northern Ireland in",yes,yes,Correct,1.0125
semantic,6,dev_2388,no,I don't know.,i,idk,IDK,0.9973
semantic,6,dev_2396,yes,"No, semolina flour and Cream of Wheat are not the same. Semolina",no,no,Incorrect,1.0004
semantic,6,dev_2408,yes,Employment termination and being fired are similar in that they both involve the termination of,employment,other,NC,0.9972000000000001
semantic,6,dev_2413,no,"Yes, the movie Stalingrad is based on a true story. It depicts",yes,yes,Incorrect,0.9994
semantic,6,dev_2428,yes,"No, a PICC line (Peripherally Inserted Central Catheter)",no,no,Incorrect,0.9982000000000001
semantic,6,dev_2433,no,I don't know. The rules regarding facial hair in the military can vary,i,idk,IDK,0.9945
semantic,6,dev_2434,no,"Yes, the national anthem of Spain, Marcha Real, has words. The",yes,yes,Incorrect,0.9934
semantic,6,dev_2447,no,"Yes, a wild card team can have home field advantage in MLB playoffs. In",yes,yes,Incorrect,1.0051
semantic,6,dev_2473,yes,"No, Pokémon Gold, Silver, and Crystal are not the same.",no,no,Incorrect,0.9944
semantic,6,dev_2479,no,"Yes, Hong Kong is inside the Great Firewall of China, which is a set",yes,yes,Incorrect,0.9953
semantic,6,dev_2504,no,"Yes, the Strip is located in the city of Las Vegas.",yes,yes,Incorrect,0.9062
semantic,6,dev_2532,yes,"No, a twin cannot be born inside the other. This is a myth and",no,no,Incorrect,0.9922000000000001
semantic,6,dev_2537,no,"Yes, social studies and social science are often used interchangeably, as they both refer",yes,yes,Incorrect,1.0011
semantic,6,dev_2538,no,I don't know.,i,idk,IDK,0.5811000000000001
semantic,6,dev_2547,yes,"I don't know. The diameter of a bullet is measured in inches,",i,idk,IDK,1.003
semantic,6,dev_2548,no,I don't know.,i,idk,IDK,0.5881000000000001
semantic,6,dev_2555,no,"No, lymphoma is not the same as lymph node cancer. Lymphoma",no,no,Correct,1.0005
semantic,6,dev_2566,no,"Yes, a Bachelor of Education (B.Ed.) is an undergraduate degree that",yes,yes,Incorrect,0.9977
semantic,6,dev_2572,no,"No, the Channel Isles are not part of Great Britain. They are a group",no,no,Correct,0.9617
