scaffold,L,boolq_id,gold,reply,first_token,pred_label,acc_type,timing_s
meta,16,dev_0248,yes,NO. Ambiguous term: 'bird' (can refer to a specific species,no,no,Incorrect,0.6668999999999999
meta,16,dev_0249,yes,"YES. (Note: In many ant species, queen ants are born from fertil",yes,yes,Correct,0.6702
meta,16,dev_0251,yes,"YES. 
One sister chromatid indeed has half the DNA of a chromosome.",yes,yes,Correct,0.6617999999999999
meta,16,dev_0257,yes,NO.,no,no,Incorrect,0.664
meta,16,dev_0270,no,NO. (Note: The standard drinking age in the United States is 21,no,no,Correct,0.6647000000000001
meta,16,dev_0287,yes,"NO. (Ambiguous term: ""fair catch"")",no,no,Incorrect,0.6673
meta,16,dev_0295,no,"YES. Doves and pigeons are related birds, but they belong to different",yes,yes,Incorrect,0.6683
meta,16,dev_0298,yes,NO,no,no,Incorrect,0.665
meta,16,dev_0312,no,YES,yes,yes,Incorrect,0.6665
meta,16,dev_0316,yes,NO. The internal intercostal muscles contract during expiration. I don't know,no,no,Incorrect,0.6715
meta,16,dev_0318,yes,YES. The cards are in sequential order.,yes,yes,Correct,0.6642
meta,16,dev_0321,yes,"NO
Ambiguous term: ""stop"" (the question implies preventing the nomination",no,no,Incorrect,0.6705
meta,16,dev_0333,yes,,,other,NC,0.661
meta,16,dev_0336,no,NO.,no,no,Correct,0.6628999999999999
meta,16,dev_0343,yes,"YES. The President is the head of the executive branch, but the branch also",yes,yes,Correct,0.6641
meta,16,dev_0352,no,"NO. A throw-in is a type of free kick in soccer, and the",no,no,Correct,0.6688
meta,16,dev_0355,no,NO,no,no,Correct,0.6635
meta,16,dev_0364,no,"NO. The term ""wicket"" can be ambiguous, as it can refer",no,no,Correct,0.6909
meta,16,dev_0366,no,YES,yes,yes,Incorrect,0.6624
meta,16,dev_0406,no,"YES
Ambiguous term: ""California roll"" (may refer to a specific",yes,yes,Incorrect,0.6517999999999999
meta,16,dev_0428,no,YES. Peroxide and hydrogen peroxide are the same thing. Hydrogen,yes,yes,Incorrect,0.6517000000000001
meta,16,dev_0429,yes,YES. Flax oil and linseed oil are the same. They are both,yes,yes,Correct,0.6502
meta,16,dev_0430,yes,"NO. 
Ambiguous term: ""7 Wonders of the World"" -",no,no,Incorrect,0.65
meta,16,dev_0436,no,"YES. 
Ambiguous term: ""broken heart"" - This term can refer",yes,yes,Incorrect,0.6571
meta,16,dev_0441,no,NO. I'm assuming you're asking if there is actual lobster in a dish,no,no,Correct,0.6515
meta,16,dev_0442,yes,"NO. Lead dust can be absorbed through the skin and lungs, but it is",no,no,Incorrect,0.6506000000000001
meta,16,dev_0479,no,"YES. 
The term ""miniature pig"" refers to a breed of pig",yes,yes,Incorrect,0.6564
meta,16,dev_0481,no,"I don't know
Ambiguous term: 'borough' - There are",i,idk,IDK,0.6564
meta,16,dev_0482,no,NO.,no,no,Correct,0.577
meta,16,dev_0487,no,"NO
Ambiguous term: 'grow' - This term could imply sprouting",no,no,Correct,0.6506000000000001
meta,16,dev_0504,yes,"NO. Friction tape and electrical tape are two different types of tapes, with",no,no,Incorrect,0.6497
meta,16,dev_0509,no,NO,no,no,Correct,0.6523
meta,16,dev_0532,no,"YES. However, I'd like to point out that the question contains an ambiguous",yes,yes,Incorrect,0.6503
meta,16,dev_0534,no,YES,yes,yes,Incorrect,0.5496
meta,16,dev_0536,yes,"YES
Ambiguous term: ""the first"" - clarification may be needed to",yes,yes,Correct,0.6646
meta,16,dev_0537,no,"YES. Ambiguous term: ""caution"". In some jurisdictions, a caution",yes,yes,Incorrect,0.6691
meta,16,dev_0546,yes,NO. The College of William & Mary is not an Ivy League school. Amb,no,no,Incorrect,0.6712
meta,16,dev_0560,no,YES. I pinpointed an ambiguous term: 'University of Tampa'. There are,yes,yes,Incorrect,0.6713
meta,16,dev_0568,no,"YES. The movie Heat was based on a book called ""Point Blank"" by",yes,yes,Incorrect,0.6654
meta,16,dev_0569,no,I don't know. Note: I answered based on my understanding of the term,i,idk,IDK,0.6638999999999999
meta,16,dev_0588,yes,YES,yes,yes,Correct,0.6652
meta,16,dev_0594,no,"YES. After a honey bee stings, its stinger becomes lodged in the",yes,yes,Incorrect,0.6646
meta,16,dev_0596,no,"YES. 
Note: I'm assuming ""C#"" and ""Visual C#""",yes,yes,Incorrect,0.6678999999999999
meta,16,dev_0598,yes,I don't know.,i,idk,IDK,0.6625
meta,16,dev_0612,yes,"YES. Popcorn is made from corn, but it's not typically made from",yes,yes,Correct,0.6628999999999999
meta,16,dev_0617,yes,"YES. 
Is the term ""World Cup"" clear in this context?",yes,yes,Correct,0.6722
meta,16,dev_0662,yes,NO,no,no,Incorrect,0.6705
meta,16,dev_0678,no,"NO. Ambiguous term: ""safe"" - Depending on the context and the",no,no,Correct,0.6717000000000001
meta,16,dev_0696,no,NO.,no,no,Correct,0.6698999999999999
meta,16,dev_0711,yes,YES. Musician's Friend is the same as Guitar Center. They are the,yes,yes,Correct,0.6668
meta,16,dev_0718,yes,"YES. Chicago is the third-most populous city in the United States, after New",yes,yes,Correct,0.6273
meta,16,dev_0724,no,"NO. The book ""Along Came a Spider"" by James Patterson is a standalone",no,no,Correct,0.6671
meta,16,dev_0731,no,I don't know.,i,idk,IDK,0.6687000000000001
meta,16,dev_0737,no,"YES. A Cornish game hen is a young chicken, typically harvested at around",yes,yes,Incorrect,0.6746
meta,16,dev_0754,yes,"YES. World at War is part of the Black Ops series. 
Ambiguous",yes,yes,Correct,0.6744
meta,16,dev_0759,no,"YES, but I'd like to note that while North and South Korea share a",yes,yes,Incorrect,0.675
meta,16,dev_0764,yes,NO. Sampling error and standard deviation are related but distinct concepts in statistics. Sampling,no,no,Incorrect,0.6762999999999999
meta,16,dev_0782,yes,NO. 1,no,no,Incorrect,0.6227
meta,16,dev_0817,no,NO.,no,no,Correct,0.6667000000000001
meta,16,dev_0829,no,I don't know,i,idk,IDK,0.6668
meta,16,dev_0832,no,"YES. You can get to South America by car, although it would require crossing",yes,yes,Incorrect,0.6653
meta,16,dev_0837,yes,NO,no,no,Incorrect,0.6684
meta,16,dev_0853,no,"YES. (Note: The term ""Girl Scout"" refers to a member of",yes,yes,Incorrect,0.6674
meta,16,dev_0854,no,"YES. However, I should note that the term ""food chain"" can be",yes,yes,Incorrect,0.6662
meta,16,dev_0862,no,NO,no,no,Correct,0.5492999999999999
meta,16,dev_0871,yes,"NO. The most commonly spoken language in the world is Mandarin Chinese, with over",no,no,Incorrect,0.6678
meta,16,dev_0916,yes,"NO. 
Ambiguous term: The terms ""Ryman"" and """,no,no,Incorrect,0.6738999999999999
meta,16,dev_0922,yes,NO.,no,no,Incorrect,0.6688
meta,16,dev_0933,no,NO. The cremaster muscle is actually located in the spermatic cord's crem,no,no,Correct,0.6665
meta,16,dev_0934,yes,NO.,no,no,Incorrect,0.6726
meta,16,dev_0940,yes,I don't know.,i,idk,IDK,0.6686
meta,16,dev_0944,no,NO,no,no,Correct,0.6674
meta,16,dev_0952,yes,YES,yes,yes,Correct,0.6673
meta,16,dev_0958,yes,YES,yes,yes,Correct,0.5931000000000001
meta,16,dev_0981,no,"YES. Pyruvic acid and pyruvate are the same thing,",yes,yes,Incorrect,0.6671
meta,16,dev_0991,yes,"YES
Ambiguous term: 'license' (may refer to a TV license",yes,yes,Correct,0.6247
meta,16,dev_0994,yes,"YES, the sky is typically perceived as blue. Ambiguous term: ""blue",yes,yes,Correct,0.6697000000000001
meta,16,dev_0996,no,"NO
 Ambiguous term: ""Radiator Springs"" might be a fictional place",no,no,Correct,0.6678
meta,16,dev_1006,no,YES. Ambiguous term: 'literate' may be interpreted in different ways,yes,yes,Incorrect,0.6658999999999999
meta,16,dev_1011,no,"YES. Ambiguous term: ""World Cup"" (assuming it refers to the",yes,yes,Incorrect,0.67
meta,16,dev_1022,yes,NO. Enterprise value is the market capitalization of a company plus its debt and,no,no,Incorrect,0.668
meta,16,dev_1049,no,YES. A red panda is related to a panda.,yes,yes,Incorrect,0.6723
meta,16,dev_1062,yes,I don't know,i,idk,IDK,0.6217
meta,16,dev_1075,yes,"YES. All NHL ice rinks are the same size, 200 feet long",yes,yes,Correct,0.67
meta,16,dev_1102,no,YES.,yes,yes,Incorrect,0.6237999999999999
meta,16,dev_1110,yes,NO.,no,no,Incorrect,0.6688999999999999
meta,16,dev_1112,no,"NO
 Nuclear power and nuclear energy are related but distinct concepts. Nuclear power typically",no,no,Correct,0.6778
meta,16,dev_1113,yes,"YES
A ball python and a royal python are the same species (Python reg",yes,yes,Correct,0.6686
meta,16,dev_1121,no,"YES, there was a world war before World War I. The Seven Years'",yes,yes,Incorrect,0.6658
meta,16,dev_1133,no,"NO
Ambiguous term:'storyline' - This term could refer to",no,no,Correct,0.6728999999999999
meta,16,dev_1138,yes,"YES. Anaerobic respiration does have an electron transport chain. However,",yes,yes,Correct,0.6671
meta,16,dev_1146,yes,NO. Ambiguous terms: 'penalty charge notice' and 'fixed penalty,no,no,Incorrect,0.6728999999999999
meta,16,dev_1155,yes,"YES, they are essentially the same vehicle, with GMC Sierra being the luxury-oriented",yes,yes,Correct,0.6658
meta,16,dev_1175,no,YES,yes,yes,Incorrect,0.6538999999999999
meta,16,dev_1178,no,"YES. The 1906 Chicago Cubs went 116-36, but they",yes,yes,Incorrect,0.6582
meta,16,dev_1183,yes,"I don't know. Ambiguous term: ""baby back"" (multiple possible",i,idk,IDK,0.6513
meta,16,dev_1196,no,"YES. 
A person can have dual citizenship in India, as per the Indian",yes,yes,Incorrect,0.6495
meta,16,dev_1204,yes,NO. The Time Stone is actually referred to as the Eye of Agamotto,no,no,Incorrect,0.656
meta,16,dev_1205,no,YES.  (By castling),yes,yes,Incorrect,0.6537000000000001
meta,16,dev_1209,yes,"I don't know what you mean by ""turn lead into gold"". Is this",i,idk,IDK,0.6087
meta,16,dev_1227,no,"NO. 
The term ""prime factor"" may be ambiguous in this context.",no,no,Correct,0.6558999999999999
meta,16,dev_1229,no,YES,yes,yes,Incorrect,0.6567999999999999
meta,16,dev_1230,yes,NO. (A double eagle is a score of two under par on a hole,no,no,Incorrect,0.6092000000000001
meta,16,dev_1235,no,"YES. 

Ambiguous terms: ""form of ID"" - I assume this",yes,yes,Incorrect,0.6542
meta,16,dev_1239,yes,"NO. 
The terms 'CPAP' (Continuous Positive Airway Pressure)",no,no,Incorrect,0.6531
meta,16,dev_1241,no,"YES. 
A main-group element in period 6 is Barium (Ba",yes,yes,Incorrect,0.6541
meta,16,dev_1250,yes,YES,yes,yes,Correct,0.5351
meta,16,dev_1256,yes,"NO. The 1906 San Francisco earthquake was a major earthquake, but it",no,no,Incorrect,0.66
meta,16,dev_1261,no,"YES. 
 Ambiguous term: ""average"" - could refer to average temperature",yes,yes,Incorrect,0.6607999999999999
meta,16,dev_1267,no,YES.,yes,yes,Incorrect,0.6653
meta,16,dev_1271,no,YES. The drinking age varies from state to state in the United States. (,yes,yes,Incorrect,0.6657000000000001
meta,16,dev_1283,yes,YES. Lock nuts and stop nuts are the same. I'll point out that,yes,yes,Correct,0.6187
meta,16,dev_1285,no,I don't know. (Ambiguous term: 'woman'.),i,idk,IDK,0.6701
meta,16,dev_1286,no,NO,no,no,Correct,0.6631
meta,16,dev_1294,yes,I don't know.,i,idk,IDK,0.6664
meta,16,dev_1296,yes,"YES, NO, or 'I don't know': NO",yes,yes,Correct,0.6648
meta,16,dev_1303,no,"YES. However, I should note that the term ""touch"" may be ambiguous",yes,yes,Incorrect,0.6627000000000001
meta,16,dev_1307,yes,YES,yes,yes,Correct,0.6633
meta,16,dev_1311,yes,NO. The crankshaft pulley and harmonic balancer are not the same thing,no,no,Incorrect,0.6705
meta,16,dev_1316,yes,"NO
The Gateway Arch is a national monument located in Jefferson National Expansion Memorial,",no,no,Incorrect,0.6642
meta,16,dev_1317,no,"NO. The term ""swallow"" in this question refers to a bird,",no,no,Correct,0.6651
meta,16,dev_1333,yes,"NO. A Dame is a female title of honor, whereas a Knight is a",no,no,Incorrect,0.6695
meta,16,dev_1336,yes,"YES
Ambiguous term: 'central nervous system' - typically refers to the",yes,yes,Correct,0.6697000000000001
meta,16,dev_1345,no,YES,yes,yes,Incorrect,0.5486
meta,16,dev_1359,no,"NO.  (Note: I've answered the question directly, without explanation or",no,no,Correct,0.6692
meta,16,dev_1370,yes,NO,no,no,Incorrect,0.6634
meta,16,dev_1371,no,YES,yes,yes,Incorrect,0.6087
meta,16,dev_1372,yes,NO. A kilowatt-hour (kWh) is a unit of energy,no,no,Incorrect,0.6565
meta,16,dev_1382,no,YES. Can a catcher block home plate without the ball.,yes,yes,Incorrect,0.651
meta,16,dev_1406,no,YES.,yes,yes,Incorrect,0.6497999999999999
meta,16,dev_1408,yes,I don't know.,i,idk,IDK,0.6497999999999999
meta,16,dev_1413,yes,"YES. 
Brazil won the World Cup in 1958 in Sweden and in",yes,yes,Correct,0.651
meta,16,dev_1419,yes,YES. There is a Las Vegas in New Mexico. It is a city in,yes,yes,Correct,0.6504
meta,16,dev_1420,yes,"YES, in many contexts, '4x4' is used to refer to",yes,yes,Correct,0.6511
meta,16,dev_1423,no,"NO.  The song ""Take Me Home, Country Roads"" is actually about",no,no,Correct,0.6758
meta,16,dev_1424,no,"NO
Ambiguous term: 'cold' - This term can be subjective and",no,no,Correct,0.6728
meta,16,dev_1436,no,"NO. 
Ambiguous term: 'liquid asset' may have different definitions depending",no,no,Correct,0.6596000000000001
meta,16,dev_1438,yes,NO,no,no,Incorrect,0.6487
meta,16,dev_1452,no,"I don't know. The terms ""excitatory"" and ""inhib",i,idk,IDK,0.6498999999999999
meta,16,dev_1455,yes,"NO. 
The abdomen refers to the entire region between the thorax and the",no,no,Incorrect,0.6734
meta,16,dev_1464,no,YES. A sweet potato is a type of root vegetable that belongs to the Con,yes,yes,Incorrect,0.6522
meta,16,dev_1467,yes,"I don't know. Ambiguous term: ""pass"" - In the context",i,idk,IDK,0.652
meta,16,dev_1473,yes,"NO
Ambiguous term: ""faster than the wind"" - Please clarify",no,no,Incorrect,0.6544
meta,16,dev_1489,yes,"YES. 
Note: The question is clear and unambiguous, and I've",yes,yes,Correct,0.6583
meta,16,dev_1498,yes,"NO. The Nobel Peace Prize is awarded every year, but there have been years",no,no,Incorrect,0.6502
meta,16,dev_1508,no,I don't know. (Note: I will not provide any explanation or additional,i,idk,IDK,0.6506000000000001
meta,16,dev_1515,no,"I DON'T KNOW
Ambiguous term: ""federal income taxes"". Please",i,idk,IDK,0.6494
meta,16,dev_1517,yes,"YES, but with caution. I pinpointed the ambiguous term: 'with caution",yes,yes,Correct,0.6502
meta,16,dev_1528,yes,"NO. 

Note: A J.D. (Juris Doctor) is a",no,no,Incorrect,0.6697000000000001
meta,16,dev_1533,no,NO,no,no,Correct,0.6726
meta,16,dev_1534,no,NO,no,no,Correct,0.5465
meta,16,dev_1546,yes,NO,no,no,Incorrect,0.666
meta,16,dev_1552,yes,I don't know. (The poly(A) tail is added during post-trans,i,idk,IDK,0.6672
meta,16,dev_1557,no,"YES. However, I'd like to note that the term ""death penalty""",yes,yes,Incorrect,0.6663
meta,16,dev_1563,no,"NO. 1 2 3
Ambiguous term: The question may",no,no,Correct,0.6217
meta,16,dev_1627,no,"NO
 Ambiguous term: ""front of"" - could be interpreted as anterior",no,no,Correct,0.6695
meta,16,dev_1632,yes,YES. The World Health Organization is a specialized agency of the United Nations responsible for,yes,yes,Correct,0.6684
meta,16,dev_1650,yes,NO.  I'll point out that the question contains an ambiguous term: ',no,no,Incorrect,0.6638
meta,16,dev_1655,no,"YES. 

Ambiguous term:'soya' (standard term is '",yes,yes,Incorrect,0.6636
meta,16,dev_1658,yes,"I don't know. However, I'd like to point out that the question",i,idk,IDK,0.6704
meta,16,dev_1659,yes,"YES. (Note: I'll start my final reply with either YES, NO",yes,yes,Correct,0.6638
meta,16,dev_1673,yes,"I don't know. This question is ambiguous, as it doesn't specify the",i,idk,IDK,0.6243
meta,16,dev_1680,no,"NO. 
Ambiguous term: 'picking your nose' - Please clarify",no,no,Correct,0.67
meta,16,dev_1687,no,"YES. 
Ambiguous term: ""warrant officers"". In the U.S",yes,yes,Incorrect,0.6713
meta,16,dev_1698,no,NO. Fullmetal Alchemist: Brotherhood is a remake of the original Fullmetal,no,no,Correct,0.6646
meta,16,dev_1707,yes,NO. A PLC (Public Limited Company) and a limited company are related but,no,no,Incorrect,0.6628
meta,16,dev_1727,yes,"YES
The terms 'digital audio cable' and 'optical audio cable'",yes,yes,Correct,0.6734
meta,16,dev_1736,no,YES. Ambiguous term:'system of units'. (This term can refer,yes,yes,Incorrect,0.6708999999999999
meta,16,dev_1737,yes,"I don't know. Ambiguous term: ""jump shot"".",i,idk,IDK,0.674
meta,16,dev_1740,yes,YES. The medullary cavity contains spongy bone.,yes,yes,Correct,0.6738
meta,16,dev_1743,no,NO,no,no,Correct,0.6756
meta,16,dev_1749,yes,"YES. (Note: I'll assume they are referring to the same institution,",yes,yes,Correct,0.6663
meta,16,dev_1750,no,NO.,no,no,Correct,0.6648999999999999
meta,16,dev_1757,yes,"YES. The profit and loss statement and income statement are essentially the same thing,",yes,yes,Correct,0.6686
meta,16,dev_1763,yes,"YES
Ambiguous term: ""Congress"" - This term can refer to the",yes,yes,Correct,0.6631
meta,16,dev_1775,no,YES. (I'll point out that the NBA playoffs are actually played in a,yes,yes,Incorrect,0.6694
meta,16,dev_1789,no,NO,no,no,Correct,0.6635
meta,16,dev_1806,no,"YES. Ambiguous term: ""the sky"" - could refer to the visible",yes,yes,Incorrect,0.6643
meta,16,dev_1814,no,YES. Ambiguous term: 'What'.,yes,yes,Incorrect,0.669
meta,16,dev_1823,yes,"YES. 
Ambiguous term: 'MLB All-Star Game' - This",yes,yes,Correct,0.6638999999999999
meta,16,dev_1832,no,"YES. Ambiguous term: ""Colorado"" (note: there may be multiple",yes,yes,Incorrect,0.6678
meta,16,dev_1849,yes,"NO. 
 Ambiguous term: ""one person"" - typically, RAC",no,no,Incorrect,0.6658
meta,16,dev_1851,no,YES. The right to a fair trial is guaranteed by the 6th Amendment,yes,yes,Incorrect,0.6623
meta,16,dev_1857,no,"YES. Cows need to give birth to produce milk, as milk production is",yes,yes,Incorrect,0.6638
meta,16,dev_1895,yes,NO. Ambiguous (Note: The answer depends on the definition of the empty,no,no,Incorrect,0.6206
meta,16,dev_1906,no,YES.,yes,yes,Incorrect,0.6718
meta,16,dev_1916,yes,"YES. However, I'd like to clarify that the term ""main-series""",yes,yes,Correct,0.669
meta,16,dev_1919,yes,NO.,no,no,Incorrect,0.6708
meta,16,dev_1924,yes,NO. A car's serial number is not the same as its Vehicle Identification Number,no,no,Incorrect,0.6681
meta,16,dev_1938,no,I don't know.,i,idk,IDK,0.6738
meta,16,dev_1948,yes,YES,yes,yes,Correct,0.6645
meta,16,dev_1950,no,"NO
Ambiguous term: ""ocean"". For the purpose of this question",no,no,Correct,0.6641
meta,16,dev_1960,no,NO,no,no,Correct,0.6703
meta,16,dev_1977,no,"YES.  Ambiguous term: ""you"". (Assuming ""you""",yes,yes,Incorrect,0.664
meta,16,dev_1995,yes,"YES. The FA Cup winner earns a place in the UEFA Europa League, which",yes,yes,Correct,0.6636
meta,16,dev_1997,yes,"NO. The Alphabet Song and Twinkle, Twinkle, Little Star share a",no,no,Incorrect,0.6651
meta,16,dev_2009,no,"YES. However, the manufacturer's instructions recommend using Color Wonder markers on special Color",yes,yes,Incorrect,0.6676
meta,16,dev_2032,yes,NO,no,no,Incorrect,0.6641
meta,16,dev_2045,yes,"NO
Amb: The question assumes that a Supreme Court justice is eligible to run",no,no,Incorrect,0.6677000000000001
meta,16,dev_2053,no,"YES
Ambiguous term: ""serving"" - in tennis, a serve",yes,yes,Incorrect,0.6661
meta,16,dev_2061,no,"NO. I don't have personal relationships or family, and I'm not capable",no,no,Correct,0.6718999999999999
meta,16,dev_2065,yes,"I don't know. The term ""RealFeel"" is associated with weather forecasts",i,idk,IDK,0.6662
meta,16,dev_2068,yes,"YES. Allied Waste and Republic Services merged in 2008, and Allied Waste",yes,yes,Correct,0.6734
meta,16,dev_2078,no,"NO.
Ambiguous term: ""black cumin seed"" and ""black seed",no,no,Correct,0.6703
meta,16,dev_2079,yes,"YES. 
Ambiguous term: 'donkey' (may refer to a",yes,yes,Correct,0.6633
meta,16,dev_2088,no,"YES
Ambiguous term: ""official language"" - this term can be interpreted",yes,yes,Incorrect,0.6635
meta,16,dev_2091,no,"YES
Ambiguous term: ""joke"" (not clearly defined)",yes,yes,Incorrect,0.6652
meta,16,dev_2094,no,YES. The Destin-Fort Walton Beach Airport (VPS) is located,yes,yes,Incorrect,0.6724
meta,16,dev_2095,yes,YES,yes,yes,Correct,0.6706
meta,16,dev_2139,no,"NO
Ambiguous term: 'internationally'. The passport card is valid for",no,no,Correct,0.6644
meta,16,dev_2166,yes,"I don't know. However, I'd like to clarify that staring at a",i,idk,IDK,0.6702
meta,16,dev_2184,no,"YES. 
Ambiguous term: ""U.S."" - I assume you are",yes,yes,Incorrect,0.6702
meta,16,dev_2187,yes,YES.,yes,yes,Correct,0.6694
meta,16,dev_2192,no,"YES. 
Ambiguous term: 'higher' (rank hierarchy may vary by",yes,yes,Incorrect,0.6658999999999999
meta,16,dev_2196,no,NO.,no,no,Correct,0.6703
meta,16,dev_2199,yes,"NO. 
Ambiguous term: ""sequel"" - This term could refer",no,no,Incorrect,0.6661
meta,16,dev_2204,yes,NO.,no,no,Incorrect,0.6674
meta,16,dev_2220,no,I DON'T KNOW,i,idk,IDK,0.6654
meta,16,dev_2224,no,NO. The term 'ruby' specifically refers to a deep red to slightly pink,no,no,Correct,0.6673
meta,16,dev_2232,no,YES. The Pro-Cathedral of the Holy Trinity in Dublin is a Roman,yes,yes,Incorrect,0.6628
meta,16,dev_2234,no,"YES, Pokémon: Let's Go, Eevee! is a spin-off",yes,yes,Incorrect,0.664
meta,16,dev_2237,no,"YES The Riviera Maya is located on the Caribbean coast of Mexico, which is",yes,yes,Incorrect,0.6678999999999999
meta,16,dev_2247,yes,"NO. Ambiguous term: ""go into"". This term may imply entering the",no,no,Incorrect,0.6671
meta,16,dev_2248,yes,"NO. 
Pixel density and resolution are related but distinct concepts in digital displays.",no,no,Incorrect,0.6575
meta,16,dev_2266,no,I don't know,i,idk,IDK,0.6594
meta,16,dev_2275,yes,"YES
Ambiguous terms: ""count cards"" and ""Las Vegas"" (",yes,yes,Correct,0.6505
meta,16,dev_2295,yes,NO,no,no,Incorrect,0.5316000000000001
meta,16,dev_2304,yes,"NO. The House of Representatives is one part of the United States Congress, but",no,no,Incorrect,0.662
meta,16,dev_2306,yes,"NO. The probability of winning on a roulette spin is not 50%, and",no,no,Incorrect,0.6721
meta,16,dev_2310,no,YES,yes,yes,Incorrect,0.6224
meta,16,dev_2315,yes,NO. Centripetal and centrifugal forces are not an action-reaction pair,no,no,Incorrect,0.6677000000000001
meta,16,dev_2323,no,YES. The film Tully is based on a novel of the same name by,yes,yes,Incorrect,0.6636
meta,16,dev_2328,no,"YES
The term ""Corinthian leather"" is a colloquialism",yes,yes,Incorrect,0.6636
meta,16,dev_2350,no,YES,yes,yes,Incorrect,0.6708999999999999
meta,16,dev_2382,yes,YES. The right atrium receives blood from the lungs through the pulmonary veins.,yes,yes,Correct,0.6716
meta,16,dev_2387,yes,NO,no,no,Incorrect,0.6658999999999999
meta,16,dev_2388,no,"YES. 
Ambiguous term: ""Can you be retried"". This term",yes,yes,Incorrect,0.6726
meta,16,dev_2396,yes,NO,no,no,Incorrect,0.6732
meta,16,dev_2408,yes,"NO. Ambiguous term: ""being fired"". I will use standard definitions of",no,no,Incorrect,0.6656
meta,16,dev_2413,no,"NO
Ambiguous term: ""based on a true story"" (This term",no,no,Correct,0.664
meta,16,dev_2428,yes,"YES. However, I'd like to clarify that a PICC (Peripher",yes,yes,Correct,0.6696
meta,16,dev_2433,no,YES.,yes,yes,Incorrect,0.6636
meta,16,dev_2434,no,YES.,yes,yes,Incorrect,0.6704
meta,16,dev_2447,no,YES,yes,yes,Incorrect,0.6653
meta,16,dev_2473,yes,"NO. Pokémon Gold, Silver, and Crystal are different games in the Pokémon series",no,no,Incorrect,0.6683
meta,16,dev_2479,no,"YES
Pluto is a dwarf planet, and it's not currently considered a",yes,yes,Incorrect,0.6693
meta,16,dev_2504,no,NO,no,no,Correct,0.6646
meta,16,dev_2532,yes,YES. The term 'twin' typically refers to two babies born from the,yes,yes,Correct,0.6682
meta,16,dev_2537,no,"YES. Social studies and social science are often used interchangeably, although some may",yes,yes,Incorrect,0.6626000000000001
meta,16,dev_2538,no,I don't know.,i,idk,IDK,0.6617000000000001
meta,16,dev_2547,yes,,,other,NC,0.6617999999999999
meta,16,dev_2548,no,NO. The queen bee can sting multiple times and does not die after stinging,no,no,Correct,0.6726
meta,16,dev_2555,no,"NO. Lymphoma is a type of cancer that affects the immune system,",no,no,Correct,0.662
meta,16,dev_2566,no,YES.,yes,yes,Incorrect,0.6616000000000001
meta,16,dev_2572,no,"YES. 
Ambiguous term: 'Great Britain' - This term can refer",yes,yes,Incorrect,0.6623
meta,16,dev_2577,no,"YES
Ambiguous term: ""forward"" (in the context of a soccer",yes,yes,Incorrect,0.6624
meta,16,dev_2605,yes,,,other,NC,0.6628999999999999
meta,16,dev_2614,yes,NO,no,no,Incorrect,0.6638999999999999
meta,16,dev_2622,no,,,other,NC,0.6614
meta,16,dev_2634,yes,"YES. In the game of 8-ball, a player is said to have",yes,yes,Correct,0.6171
meta,16,dev_2643,no,YES.,yes,yes,Incorrect,0.6611
meta,16,dev_2655,yes,"YES
Ambiguous term: ""Visa Delta"" and ""Visa De",yes,yes,Correct,0.6635
meta,16,dev_2656,yes,"NO. 
Ambiguous term: 'right of abode' and 'in",no,no,Incorrect,0.6628999999999999
meta,16,dev_2690,yes,NO,no,no,Incorrect,0.6617999999999999
