scaffold,L,boolq_id,gold,reply,first_token,pred_label,acc_type,timing_s
semantic,6,dev_0442,yes,YES,yes,yes,Correct,0.1784
semantic,6,dev_0479,no,YES,yes,yes,Incorrect,0.186
semantic,6,dev_0481,no,"NO, there has never been a 6th borough in New York City",no,no,Correct,0.7045
semantic,6,dev_0482,no,"NO, a bumblebee does not die after stinging someone. Unlike honey",no,no,Correct,0.7137
semantic,6,dev_0487,no,"Yes, you can grow banana plants from a banana. The process is",yes,yes,Incorrect,0.7273
semantic,6,dev_0504,yes,"No, friction tape and electrical tape are not the same. Friction tape",no,no,Incorrect,0.7163999999999999
semantic,6,dev_0509,no,"YES, the AR-15 is used by the military, specifically in",yes,yes,Incorrect,0.7029
semantic,6,dev_0532,no,"YES, it is possible to connect a brain to a computer using neurotechn",yes,yes,Incorrect,0.7112
semantic,6,dev_0534,no,"YES, the National Guard is a component of the U.S. military",yes,yes,Incorrect,0.704
semantic,6,dev_0536,yes,"NO, Thanos did not appear in the first Guardians of the Galaxy.",no,no,Incorrect,0.7151000000000001
semantic,6,dev_0537,no,YES,yes,yes,Incorrect,0.1856
semantic,6,dev_0546,yes,"NO, the College of William & Mary is not an Ivy League school.",no,no,Incorrect,0.7127
semantic,6,dev_0560,no,"I don't know. To find the answer, you would need to look",i,idk,IDK,0.7137
semantic,6,dev_0568,no,"NO, the movie Heat was not based on a book. It was written as",no,no,Correct,0.709
semantic,6,dev_0569,no,YES,yes,yes,Incorrect,0.1769
semantic,6,dev_0588,yes,"No, Boost Mobile and Virgin Mobile are not the same. They are both",no,no,Incorrect,0.7012
semantic,6,dev_0594,no,"YES, bee stingers do fall out on their own after a",yes,yes,Incorrect,0.7085
semantic,6,dev_0596,no,"Yes, C# and Visual C# are essentially the same. Visual C#",yes,yes,Incorrect,0.7032999999999999
semantic,6,dev_0598,yes,"NO, the Vice President is not the head of the Senate. The Vice President",no,no,Incorrect,0.726
semantic,6,dev_0612,yes,"NO, Popcorn is not made from corn on the cob. Popc",no,no,Incorrect,0.7085
semantic,6,dev_0617,yes,YES,yes,yes,Correct,0.1774
semantic,6,dev_0662,yes,"NO, LensCrafters and Pearle Vision are not the same",no,no,Incorrect,0.7197
semantic,6,dev_0678,no,"NO, it is not safe to wash a child's mouth out with soap",no,no,Correct,0.7158
semantic,6,dev_0696,no,"NO, New Hampshire does not have a primary seat belt law, meaning that police",no,no,Correct,0.7066
semantic,6,dev_0711,yes,I don't know. Musician's Friend and Guitar Center are,i,idk,IDK,0.7105
semantic,6,dev_0718,yes,YES,yes,yes,Correct,0.1765
semantic,6,dev_0724,no,YES,yes,yes,Incorrect,0.18580000000000002
semantic,6,dev_0731,no,"YES, egg drop soup typically contains raw egg that is slowly poured into sim",yes,yes,Incorrect,0.7037
semantic,6,dev_0737,no,"NO, a Cornish game hen is not a baby chicken. It is a",no,no,Correct,0.7228
semantic,6,dev_0754,yes,"NO, World at War is not part of Black Ops. World at War",no,no,Incorrect,0.7199
semantic,6,dev_0759,no,"NO, North and South Korea speak different varieties of the Korean language due to political",no,no,Correct,0.7022999999999999
semantic,6,dev_0764,yes,"NO, sampling error is not the same as standard deviation. Sampling error",no,no,Incorrect,0.6998
semantic,6,dev_0782,yes,"NO, AC Milan and Inter Milan do not share a stadium. AC Milan plays",no,no,Incorrect,0.701
semantic,6,dev_0817,no,YES,yes,yes,Incorrect,0.1785
semantic,6,dev_0829,no,Yes,yes,yes,Incorrect,0.1422
semantic,6,dev_0832,no,"YES, you can get to South America by car using the Pan-American",yes,yes,Incorrect,0.7009
semantic,6,dev_0837,yes,I don't know. While both universal healthcare and socialized medicine aim to,i,idk,IDK,0.7038
semantic,6,dev_0853,no,"NO, a Girl Scout cannot be an Eagle Scout because the E",no,no,Correct,0.7037
semantic,6,dev_0854,no,"NO, elephants are herbivores and not at the top of",no,no,Correct,0.7012999999999999
semantic,6,dev_0862,no,"Yes, in chess, it is customary to announce ""check"" when",yes,yes,Incorrect,0.7121000000000001
semantic,6,dev_0871,yes,"NO, English is not the most commonly spoken language in the world. Mandarin",no,no,Incorrect,2.0464
semantic,6,dev_0916,yes,"No, the Ryman Auditorium and the Grand Ole Opry are",no,no,Incorrect,0.699
semantic,6,dev_0922,yes,I don't know. The Passport Card is primarily designed for land and,i,idk,IDK,0.7042999999999999
semantic,6,dev_0933,no,YES,yes,yes,Incorrect,0.1815
semantic,6,dev_0934,yes,"YES, Pokémon: Let's Go is considered a main series",yes,yes,Correct,0.7128
semantic,6,dev_0940,yes,"NO, a passport card is not valid for domestic air travel. You would",no,no,Incorrect,0.701
semantic,6,dev_0944,no,"YES, Greece and Rome were not around at the same exact time, but",yes,yes,Incorrect,0.7062
semantic,6,dev_0952,yes,"NO, Merrill Lynch and Bank of America are not the same.",no,no,Incorrect,0.7007000000000001
semantic,6,dev_0958,yes,"YES, the eyes are part of the nervous system as they contain specialized nerve",yes,yes,Correct,0.7119
semantic,6,dev_0981,no,"Yes, pyruvic acid and pyruvate are the same thing",yes,yes,Incorrect,0.7061000000000001
semantic,6,dev_0991,yes,YES,yes,yes,Correct,0.1763
semantic,6,dev_0994,yes,"NO, it is not recommended to use a white background as a green screen for",no,no,Incorrect,2.0294
semantic,6,dev_0996,no,YES,yes,yes,Incorrect,0.18580000000000002
semantic,6,dev_1006,no,"In most modern democracies, including the United States, you do not have to",in,other,NC,0.7036
semantic,6,dev_1011,no,YES,yes,yes,Incorrect,0.1787
semantic,6,dev_1022,yes,"Yes, Enterprise Value is a measure of a firm's value.",yes,yes,Correct,0.623
semantic,6,dev_1049,no,"YES, red pandas and giant pandas are both members of the order",yes,yes,Incorrect,0.7192000000000001
semantic,6,dev_1062,yes,"YES, a wheel and axle can be considered a type of lever.",yes,yes,Correct,0.7061000000000001
semantic,6,dev_1075,yes,YES,yes,yes,Correct,0.178
semantic,6,dev_1102,no,"Yes, there is a difference between sweating and perspiring. Swe",yes,yes,Incorrect,0.9448
semantic,6,dev_1110,yes,"NO, there are currently two rounds in the NBA draft, but there have been",no,no,Incorrect,0.701
semantic,6,dev_1112,no,"Yes, nuclear power is a type of nuclear energy. Nuclear power refers",yes,yes,Incorrect,0.7015
semantic,6,dev_1113,yes,"NO, a ball python (Python regius) is not the same as",no,no,Incorrect,0.7006
semantic,6,dev_1121,no,"NO, there was no world war before World War I. The term ""World",no,no,Correct,0.7116
semantic,6,dev_1133,no,"Yes, The Crew 2 has a storyline. It follows the protagon",yes,yes,Incorrect,0.7128
semantic,6,dev_1138,yes,"YES, anaerobic respiration does have an electron transport chain",yes,yes,Correct,0.7223999999999999
semantic,6,dev_1146,yes,"YES, a Penalty Charge Notice (PCN) is a",yes,yes,Correct,0.7069
semantic,6,dev_1155,yes,"NO, while they share many similarities due to platform sharing, GMC Sierra",no,no,Incorrect,0.7025
semantic,6,dev_1175,no,"YES, Michigan was a state during the Civil War. It was admitted to",yes,yes,Incorrect,0.7133999999999999
semantic,6,dev_1178,no,"NO, no Major League Baseball team has gone undefeated for an entire",no,no,Correct,0.7165
semantic,6,dev_1183,yes,"NO, Pork loin ribs are not the same as baby back rib",no,no,Incorrect,0.7076
semantic,6,dev_1196,no,"NO, a person cannot have dual citizenship in India. However, there are",no,no,Correct,0.7008
semantic,6,dev_1204,yes,"YES, the Eye of Agamotto is the Time Stone in the Marvel",yes,yes,Correct,0.7036
semantic,6,dev_1205,no,"NO, you cannot take out the king in chess. The objective is to",no,no,Correct,0.7153999999999999
semantic,6,dev_1209,yes,"NO, it is not possible to turn lead into gold through nuclear transmutation",no,no,Incorrect,0.6971
semantic,6,dev_1227,no,"NO, 1 is not a prime factor of every number. It is only",no,no,Correct,0.6997000000000001
semantic,6,dev_1229,no,"NO, the color orange is named after the fruit. The word ""orange",no,no,Correct,2.0555
semantic,6,dev_1230,yes,"Yes, a double eagle is the same as an albatross. Both",yes,yes,Correct,0.7139
semantic,6,dev_1235,no,"YES, a birth certificate is considered a form of identity document.",yes,yes,Incorrect,0.6387999999999999
semantic,6,dev_1239,yes,"NO, a CPAP (Continuous Positive Airway Pressure) is",no,no,Incorrect,0.7292000000000001
semantic,6,dev_1241,no,"NO, there are no main-group elements in period 6 because it contains",no,no,Correct,0.7049
semantic,6,dev_1250,yes,"YES, the micropyle serves for the emergence of the radicle",yes,yes,Correct,0.7182000000000001
semantic,6,dev_1256,yes,YES,yes,yes,Correct,0.1755
semantic,6,dev_1261,no,"YES, Louisiana has a state income tax.",yes,yes,Incorrect,0.4737
semantic,6,dev_1267,no,"NO, Better Call Saul is a prequel to Breaking Bad, as",no,no,Correct,0.7211000000000001
semantic,6,dev_1271,no,"NO, the National Minimum Drinking Age Act mandates that all states set",no,no,Correct,0.7084
semantic,6,dev_1283,yes,"NO, lock nuts and stop nuts are not the same. Lock nuts provide a",no,no,Incorrect,0.7068
semantic,6,dev_1285,no,"YES, Danica Patrick is the only woman to have led laps in",yes,yes,Incorrect,0.7018
semantic,6,dev_1286,no,"Yes, there is a difference between lightning bugs and fireflies. While both",yes,yes,Incorrect,0.7197
semantic,6,dev_1294,yes,"NO, a terminating decimal cannot be written as a recurring decimal. A",no,no,Incorrect,0.7162999999999999
semantic,6,dev_1296,yes,"NO, PlayStation 2 games do not play on PlayStation 4 without",no,no,Incorrect,0.6976
semantic,6,dev_1303,no,"NO, a player is considered offside if they are in the opposing team",no,no,Correct,0.7396
semantic,6,dev_1307,yes,"NO, you cannot score directly from a kickoff in football. The ball must",no,no,Incorrect,0.7039
semantic,6,dev_1311,yes,"No, the crankshaft pulley and harmonic balancer are not",no,no,Incorrect,0.7148
semantic,6,dev_1316,yes,"NO, the Gateway Arch is not a national park. It is part of",no,no,Incorrect,0.7101000000000001
semantic,6,dev_1317,no,"NO, planets are not involved in the formation of a planetary nebula",no,no,Correct,0.7102
semantic,6,dev_1333,yes,"No, a Dame is a female equivalent of a Knight. In the British",no,no,Incorrect,0.7275
semantic,6,dev_1336,yes,YES,yes,yes,Correct,0.1784
semantic,6,dev_1345,no,"Yes, there is a difference. A confidentiality agreement is a broader term that",yes,yes,Incorrect,0.6989
semantic,6,dev_1359,no,"NO, you cannot give yourself an assist in basketball. An assist is given to",no,no,Correct,0.7101000000000001
semantic,6,dev_1370,yes,"YES, A-2-3-4-5 is a straight.",yes,yes,Correct,0.7415
semantic,6,dev_1371,no,"YES, Rafflesia arnoldii is known to produce the",yes,yes,Incorrect,0.7034
semantic,6,dev_1372,yes,"YES, a kilowatt-hour (kWh) is a unit",yes,yes,Correct,0.6987000000000001
semantic,6,dev_1382,no,"NO, a catcher cannot block home plate without the ball. According to the",no,no,Correct,0.703
semantic,6,dev_1406,no,"YES, the Postmaster General is appointed by the President and serves at the",yes,yes,Incorrect,0.7238
semantic,6,dev_1408,yes,"NO, runners cannot advance on a caught foul ball in baseball. The runner",no,no,Incorrect,0.7068
semantic,6,dev_1413,yes,"NO, Brazil has never won the World Cup in Europe. The World Cup has",no,no,Incorrect,0.7042
semantic,6,dev_1419,yes,"No, there is no Las Vegas in New Mexico. The famous city of Las",no,no,Incorrect,0.6989
semantic,6,dev_1420,yes,YES,yes,yes,Correct,0.1854
semantic,6,dev_1423,no,"NO, ""Take Me Home, Country Roads"" is not about Virginia.",no,no,Correct,0.7037
semantic,6,dev_1424,no,YES,yes,yes,Incorrect,0.1762
semantic,6,dev_1436,no,"No, equity in your home is not a liquid asset because it cannot be easily",no,no,Correct,0.7168
semantic,6,dev_1438,yes,"YES, all of the United Kingdom is in the same time zone, which",yes,yes,Correct,0.7018
semantic,6,dev_1452,no,"Yes, some neurotransmitters can have both excitatory and inhibitory effects",yes,yes,Incorrect,0.7002999999999999
semantic,6,dev_1455,yes,"NO, the abdomen is not the same as the stomach. The stomach",no,no,Incorrect,0.7058
semantic,6,dev_1464,no,"NO, a sweet potato is not part of the potato family. Sweet",no,no,Correct,0.7002999999999999
semantic,6,dev_1467,yes,"YES, a grade D at A-level is considered a pass. However",yes,yes,Correct,0.7027
semantic,6,dev_1473,yes,"YES, a sailboat can travel faster than the wind, but only if",yes,yes,Correct,0.6994
semantic,6,dev_1489,yes,YES,yes,yes,Correct,0.18480000000000002
semantic,6,dev_1498,yes,YES,yes,yes,Correct,0.1778
semantic,6,dev_1508,no,"YES, there have been fatalities during the Tour de France. One of",yes,yes,Incorrect,0.6967000000000001
semantic,6,dev_1515,no,YES,yes,yes,Incorrect,0.18769999999999998
semantic,6,dev_1517,yes,"NO, you cannot use hydraulic fluid as brake fluid. They",no,no,Incorrect,0.731
semantic,6,dev_1528,yes,"NO, a J.D. (Juris Doctor) is not the",no,no,Incorrect,0.7101000000000001
semantic,6,dev_1533,no,"YES, the July 27, 2018 lunar",yes,yes,Incorrect,0.7101000000000001
semantic,6,dev_1534,no,"NO, a baseball player cannot legally catch a ball in the stands. The ball",no,no,Correct,0.7082999999999999
semantic,6,dev_1546,yes,"Yes, a Passport Card can be used for REAL ID purposes. However",yes,yes,Correct,0.7316
semantic,6,dev_1552,yes,"NO, the poly(A) tail is added to the 3' end",no,no,Incorrect,0.7068
semantic,6,dev_1557,no,"NO, New York State does not have the death penalty. It was abolished",no,no,Correct,0.7138
semantic,6,dev_1563,no,"YES, the Big Dipper is part of Ursa Major, but it",yes,yes,Incorrect,0.6987000000000001
semantic,6,dev_1627,no,"NO, the esophagus is located behind the heart in the thor",no,no,Correct,0.7361
semantic,6,dev_1632,yes,"NO, the World Health Organization (WHO) is an intergovernmental",no,no,Incorrect,0.6998
semantic,6,dev_1650,yes,"YES, it is illegal to take a stop sign as it is considered theft",yes,yes,Correct,0.7085
semantic,6,dev_1655,no,"Yes, there is a difference between soy sauce and soya sauce. S",yes,yes,Incorrect,0.7062999999999999
semantic,6,dev_1658,yes,"YES, the Nazca Lines can be seen from the ground, but",yes,yes,Correct,0.724
semantic,6,dev_1659,yes,"YES, an undergraduate degree is the same as a bachelor's",yes,yes,Correct,0.7015
semantic,6,dev_1673,yes,"Yes, it is possible for a grizzly bear and a polar bear to",yes,yes,Correct,0.7017
semantic,6,dev_1680,no,"Yes, picking your nose can potentially affect your sense of smell, as it can",yes,yes,Incorrect,0.6994
semantic,6,dev_1687,no,YES,yes,yes,Incorrect,0.1794
semantic,6,dev_1698,no,"YES, Fullmetal Alchemist: Brotherhood is a continuation",yes,yes,Incorrect,0.7146
semantic,6,dev_1707,yes,"No, a PLC (Public Limited Company) is a type of limited company",no,no,Incorrect,2.0667
semantic,6,dev_1727,yes,"No, a digital audio cable and an optical audio cable are not the same.",no,no,Incorrect,0.7122
semantic,6,dev_1736,no,"YES, the magnitude of a physical quantity can change with a change in the",yes,yes,Incorrect,0.713
semantic,6,dev_1737,yes,"NO, you cannot take a jump shot on a free throw. A free throw",no,no,Incorrect,0.7035
semantic,6,dev_1740,yes,"YES, there is spongy bone, or cancellous bone, in",yes,yes,Correct,0.7074
semantic,6,dev_1743,no,"I don't know. The film ""The Last King of Scotland"" is",i,idk,IDK,0.7145
semantic,6,dev_1749,yes,"Yes, Delhi University and the University of Delhi are the same. The University of",yes,yes,Correct,0.7172000000000001
semantic,6,dev_1750,no,"NO, fighting words are not protected under freedom of speech as established in Chapl",no,no,Correct,1.2130999999999998
semantic,6,dev_1757,yes,"Yes, the profit and loss statement and income statement are the same thing. The",yes,yes,Correct,1.2046
semantic,6,dev_1763,yes,"NO, the House of Representatives is a part of Congress, but Congress also",no,no,Incorrect,0.7139
semantic,6,dev_1775,no,"NO, the NBA playoffs are not played in a 2-3-",no,no,Correct,1.2488
semantic,6,dev_1789,no,"NO, the spleen is not part of the circulatory system. It is",no,no,Correct,1.2053
semantic,6,dev_1806,no,"NO, the U.S. does not currently issue $1,00",no,no,Correct,1.3157999999999999
semantic,6,dev_1814,no,YES,yes,yes,Incorrect,0.2407
semantic,6,dev_1823,yes,"NO, the MLB All-Star Game does not determine World Series home-",no,no,Incorrect,1.2572999999999999
semantic,6,dev_1832,no,"NO, there is no real town called Garrison, Colorado. The town",no,no,Correct,1.19
semantic,6,dev_1849,yes,"Yes, in a RACI chart, one person can be both Respons",yes,yes,Correct,1.2423
semantic,6,dev_1851,no,YES,yes,yes,Incorrect,0.3138
semantic,6,dev_1857,no,YES,yes,yes,Incorrect,0.332
semantic,6,dev_1895,yes,"NO, the empty set is not an element of itself. By definition, the",no,no,Incorrect,1.1853
semantic,6,dev_1906,no,"NO, college football players do not have to enter the NFL Draft to play",no,no,Correct,1.206
semantic,6,dev_1916,yes,YES,yes,yes,Correct,0.3326
semantic,6,dev_1919,yes,YES,yes,yes,Correct,0.3286
semantic,6,dev_1924,yes,"NO, a car's serial number is not the same as its VIN",no,no,Incorrect,1.1764000000000001
semantic,6,dev_1938,no,YES,yes,yes,Incorrect,0.1855
semantic,6,dev_1948,yes,"NO, a chicken is a general term for any domesticated bird of the",no,no,Incorrect,1.2412
semantic,6,dev_1950,no,"NO, the Gulf of Mexico is not considered an ocean. It is a marginal",no,no,Correct,0.707
semantic,6,dev_1960,no,"NO, they are not the same country. The Republic of the Congo (",no,no,Correct,0.7167
semantic,6,dev_1977,no,"NO, according to the natural-born citizen clause in the U.S.",no,no,Correct,0.7139
semantic,6,dev_1995,yes,"YES, winning the FA Cup (Football Association Challenge Cup) in England",yes,yes,Correct,0.7232999999999999
semantic,6,dev_1997,yes,"NO, the Alphabet Song and Twinkle, Twinkle, Little Star do",no,no,Incorrect,0.7338
semantic,6,dev_2009,no,"NO, Color Wonder markers are designed to work only on Color Wonder paper,",no,no,Correct,0.7203999999999999
semantic,6,dev_2032,yes,"YES, flies can lay eggs in",yes,yes,Correct,0.7095
semantic,6,dev_2045,yes,"NO, a Supreme Court justice is not eligible to run for President because they are",no,no,Incorrect,0.7147
semantic,6,dev_2053,no,"NO, you do not have to be serving to score in tennis. Points can",no,no,Correct,0.7202999999999999
semantic,6,dev_2061,no,"Yes, you can choose who is listed as your next of kin by legally design",yes,yes,Incorrect,0.7209
semantic,6,dev_2065,yes,"NO, RealFeel is a brand name for a specific apparent temperature calculation method",no,no,Incorrect,0.7104
semantic,6,dev_2068,yes,"I don't know. As of my last update, Allied Waste",i,idk,IDK,0.7015
semantic,6,dev_2078,no,"YES, Black Cumin seed and Black Seed are the same. They",yes,yes,Incorrect,0.7122999999999999
semantic,6,dev_2079,yes,YES,yes,yes,Correct,0.1871
semantic,6,dev_2088,no,"YES, English is the de facto official language of the United States at",yes,yes,Incorrect,0.7078
semantic,6,dev_2091,no,"NO, the home team cannot win by two runs in extra innings because the",no,no,Correct,0.7232999999999999
semantic,6,dev_2094,no,YES,yes,yes,Incorrect,0.17830000000000001
semantic,6,dev_2095,yes,"YES, Noel Gallagher sings Don't Look Back in",yes,yes,Correct,0.7056
semantic,6,dev_2139,no,"NO, a passport card is not valid for international air travel. It can",no,no,Correct,2.0667
semantic,6,dev_2166,yes,"No, staring at a bright light does not cause permanent blindness, but it",no,no,Incorrect,0.7062999999999999
semantic,6,dev_2184,no,YES,yes,yes,Incorrect,0.19469999999999998
semantic,6,dev_2187,yes,"NO, a player cannot jump while taking a free throw. They must remain station",no,no,Incorrect,0.7148
semantic,6,dev_2192,no,"NO, a lieutenant colonel is lower in rank than a colonel. In",no,no,Correct,0.7032
semantic,6,dev_2196,no,"NO, Red-eared slider turtles do not lay eggs in",no,no,Correct,0.7193999999999999
semantic,6,dev_2199,yes,YES,yes,yes,Correct,0.1777
semantic,6,dev_2204,yes,"NO, it is not safe or recommended to pick someone up by their hair.",no,no,Incorrect,0.7289
semantic,6,dev_2220,no,"NO, the ball is not dead on an infield fly. An infield",no,no,Correct,0.7181000000000001
semantic,6,dev_2224,no,"YES, there is such a thing as a blue ruby, but it",yes,yes,Incorrect,0.7239
semantic,6,dev_2232,no,YES,yes,yes,Incorrect,0.1895
semantic,6,dev_2234,no,"Yes, Pokémon: Let's Go, Eevee! is",yes,yes,Incorrect,0.7431
semantic,6,dev_2237,no,"NO, the Riviera Maya is located on the Caribbean coast of Mexico",no,no,Correct,0.703
semantic,6,dev_2247,yes,"NO, in New Jersey, the legal drinking age is 21, so",no,no,Incorrect,0.7002
semantic,6,dev_2248,yes,"No, pixel density (PPI) and resolution are not the same thing.",no,no,Incorrect,0.7169
semantic,6,dev_2266,no,"YES, the Nissan Pathfinder is considered a full-size SU",yes,yes,Incorrect,0.7158
semantic,6,dev_2275,yes,"NO, it is not legal to count cards in Las Vegas, as casinos",no,no,Incorrect,0.7011000000000001
semantic,6,dev_2295,yes,"NO, a unanimous vote cannot occur with an abstention, as",no,no,Incorrect,0.7087
semantic,6,dev_2304,yes,"NO, the House of Representatives is not called Congress. Congress is the name",no,no,Incorrect,0.7278
semantic,6,dev_2306,yes,"YES, in theory, you can keep doubling your bet on roulette",yes,yes,Correct,0.7006
semantic,6,dev_2310,no,"NO, In-N-Out Burger is not a franchise. It is",no,no,Correct,0.7183999999999999
semantic,6,dev_2315,yes,"NO, centripetal and centrifugal forces are not an action",no,no,Incorrect,0.7078
semantic,6,dev_2323,no,"NO, the film Tully is not based on a book. It was written",no,no,Correct,0.6981
semantic,6,dev_2328,no,"YES, Corinthian leather is a real material that was used in the",yes,yes,Incorrect,0.7065
semantic,6,dev_2350,no,"YES, Little House on the Prairie is fiction, but it is",yes,yes,Incorrect,0.7115
semantic,6,dev_2382,yes,"NO, the right atrium does not receive blood from the lungs. The right",no,no,Incorrect,0.7213999999999999
semantic,6,dev_2387,yes,"NO, Northern Ireland does not have a World Cup team as of yet. They",no,no,Incorrect,0.7158
semantic,6,dev_2388,no,I don't know. The answer depends on the specific jurisdiction and the,i,idk,IDK,0.7128
semantic,6,dev_2396,yes,"NO, semolina flour is not the same as Cream of Wheat",no,no,Incorrect,0.7022999999999999
semantic,6,dev_2408,yes,"Yes, employment termination and being fired are essentially the same thing. Both refer",yes,yes,Correct,0.7071000000000001
semantic,6,dev_2413,no,"YES, the movie Stalingrad (2013) is based",yes,yes,Incorrect,0.7186
semantic,6,dev_2428,yes,"YES, a PICC (Peripherally Inserted Central Cathe",yes,yes,Correct,0.7092999999999999
semantic,6,dev_2433,no,The answer depends on the specific military branch and the individual's rank and duty,the,other,NC,0.704
semantic,6,dev_2434,no,"YES, 'Marcha Real' does have words. The lyrics were",yes,yes,Incorrect,0.7251000000000001
semantic,6,dev_2447,no,YES,yes,yes,Incorrect,0.186
semantic,6,dev_2473,yes,"NO, Pokémon Gold, Silver, and Crystal are different games within",no,no,Incorrect,0.8373999999999999
semantic,6,dev_2479,no,"NO, Hong Kong is not inside the Great Firewall of China. It has",no,no,Correct,0.7021000000000001
semantic,6,dev_2504,no,"NO, The Strip is not located within the city limits of Las Vegas.",no,no,Correct,0.719
semantic,6,dev_2532,yes,"Yes, in the case of a parasitic twin, one twin can be",yes,yes,Correct,0.6995
semantic,6,dev_2537,no,"No, social studies and social science are not the same. Social studies is an",no,no,Correct,0.7012
semantic,6,dev_2538,no,"NO, War Room is not based on a true story. It is a fict",no,no,Correct,0.7096
semantic,6,dev_2547,yes,"NO, .224 bullets are not compatible with a .22",no,no,Incorrect,0.7413
semantic,6,dev_2548,no,"NO, the queen bee does not die after she stings. Unlike worker",no,no,Correct,0.7178
semantic,6,dev_2555,no,"Yes, lymphoma is a type of cancer that originates in the",yes,yes,Incorrect,0.7273999999999999
semantic,6,dev_2566,no,YES,yes,yes,Incorrect,0.1771
