scaffold,L,boolq_id,gold,reply,first_token,pred_label,acc_type,timing_s
baseline,1,dev_0509,no,YES,yes,yes,Incorrect,0.12040000000000001
baseline,1,dev_0532,no,I don't know. While there have been significant advancements in neuroscience,i,idk,IDK,0.632
baseline,1,dev_0534,no,"YES, the National Guard is primarily a domestic military reserve force that can be",yes,yes,Incorrect,0.6339
baseline,1,dev_0536,yes,"NO, Thanos did not appear in the first Guardians of the Galaxy movie",no,no,Incorrect,0.6367
baseline,1,dev_0537,no,"YES, in many jurisdictions, law enforcement officers can issue a caution",yes,yes,Incorrect,0.6333
baseline,1,dev_0546,yes,"NO, the College of William & Mary is not an Ivy League school.",no,no,Incorrect,0.654
baseline,1,dev_0560,no,"YES, the University of Tampa has a football team. They compete in",yes,yes,Incorrect,0.6356
baseline,1,dev_0568,no,No. The movie Heat is not based on a book. It is an original,no,no,Correct,0.6486000000000001
baseline,1,dev_0569,no,"YES, the NBA salary cap is a hard cap. This means that no",yes,yes,Incorrect,0.6447999999999999
baseline,1,dev_0588,yes,"NO, Boost Mobile and Virgin Mobile are not the same. Boost Mobile",no,no,Incorrect,0.6347
baseline,1,dev_0594,no,"YES, bee stingers do fall out on their own after a",yes,yes,Incorrect,0.6334
baseline,1,dev_0596,no,"Yes, C# and Visual C# are essentially the same. Visual C#",yes,yes,Incorrect,0.6346
baseline,1,dev_0598,yes,"NO, the Vice President is not the head of the Senate. The Vice President",no,no,Incorrect,0.6336
baseline,1,dev_0612,yes,"NO, popcorn is made from a specific type of corn called Zea",no,no,Incorrect,0.6319
baseline,1,dev_0617,yes,"YES, France and England have competed against each other in the World Cup.",yes,yes,Correct,0.6343
baseline,1,dev_0662,yes,"NO, LensCrafters and Pearle Vision are not the same",no,no,Incorrect,0.6557000000000001
baseline,1,dev_0678,no,"NO, it is not safe to wash your kid's mouth out with soap",no,no,Correct,0.6352000000000001
baseline,1,dev_0696,no,YES,yes,yes,Incorrect,0.1205
baseline,1,dev_0711,yes,"No, while both are music retailers, they are separate companies. Musicians",no,no,Incorrect,0.6357999999999999
baseline,1,dev_0718,yes,YES,yes,yes,Correct,0.12179999999999999
baseline,1,dev_0724,no,"Yes, there is a sequel to Along Came a Spider. It",yes,yes,Incorrect,0.637
baseline,1,dev_0731,no,YES,yes,yes,Incorrect,0.12040000000000001
baseline,1,dev_0737,no,"NO, a Cornish game hen is not a baby chicken. It is a",no,no,Correct,0.6344
baseline,1,dev_0754,yes,"YES, World at War is a part of the Call of Duty series",yes,yes,Correct,0.6497
baseline,1,dev_0759,no,"NO, North and South Korea speak different dialects of the Korean language. While",no,no,Correct,0.6349
baseline,1,dev_0764,yes,I don't know. Sampling error refers to the difference between a sample,i,idk,IDK,0.6384
baseline,1,dev_0782,yes,"NO, AC Milan and Inter Milan do not share a stadium. AC Milan plays",no,no,Incorrect,0.6575
baseline,1,dev_0817,no,YES,yes,yes,Incorrect,0.12359999999999999
baseline,1,dev_0829,no,YES,yes,yes,Incorrect,0.1242
baseline,1,dev_0832,no,"NO, you cannot get to South America by car as there is no road connection",no,no,Correct,0.6375
baseline,1,dev_0837,yes,I don't know. While universal healthcare and socialized medicine share the goal,i,idk,IDK,0.6379
baseline,1,dev_0853,no,"NO, a Girl Scout cannot be an Eagle Scout. The E",no,no,Correct,1.9803
baseline,1,dev_0854,no,"NO, elephants are herbivores and not at the top of",no,no,Correct,0.6345
baseline,1,dev_0862,no,"NO, in chess, we say ""move"" instead of ""check in",no,no,Correct,0.6351
baseline,1,dev_0871,yes,"NO, Mandarin Chinese is the most commonly spoken language in the world, with",no,no,Incorrect,0.6335
baseline,1,dev_0916,yes,"NO, they are not the same thing. The Ryman Auditorium,",no,no,Incorrect,0.6493
baseline,1,dev_0922,yes,"NO, a Passport Card cannot be used for international air travel. It is",no,no,Incorrect,0.6355
baseline,1,dev_0933,no,YES,yes,yes,Incorrect,0.12279999999999999
baseline,1,dev_0934,yes,"NO, Pokémon: Let's Go Pikachu! and",no,no,Incorrect,0.6364
baseline,1,dev_0940,yes,"No, a Passport Card is not valid for travel by air within the United",no,no,Incorrect,0.6372000000000001
baseline,1,dev_0944,no,YES,yes,yes,Incorrect,0.121
baseline,1,dev_0952,yes,"NO, Merrill Lynch and Bank of America are not the same.",no,no,Incorrect,0.6337
baseline,1,dev_0958,yes,YES,yes,yes,Correct,0.1202
baseline,1,dev_0981,no,"Yes, pyruvic acid and pyruvate are essentially the same",yes,yes,Incorrect,0.6477
baseline,1,dev_0991,yes,"No, you do not need a license to watch TV in England. However,",no,no,Incorrect,0.6332000000000001
baseline,1,dev_0994,yes,I don't know. While theoretically it's possible to remove a,i,idk,IDK,0.6425
baseline,1,dev_0996,no,YES,yes,yes,Incorrect,0.1243
baseline,1,dev_1006,no,"YES, in most countries, you have to be literate enough to understand",yes,yes,Incorrect,0.6542
baseline,1,dev_1011,no,"YES, the World Cup trophy is named ""The FIFA World Cup Tro",yes,yes,Incorrect,0.6329
baseline,1,dev_1022,yes,I don't know. While enterprise value (EV) is a measure of,i,idk,IDK,0.6321
baseline,1,dev_1049,no,I don't know. While both red pandas and pandas share some,i,idk,IDK,0.6359
baseline,1,dev_1062,yes,"No, a wheel and axle is not a lever. A lever is a",no,no,Incorrect,0.6349
baseline,1,dev_1075,yes,"NO, NHL ice rinks are not all the same size. The official",no,no,Incorrect,0.6332000000000001
baseline,1,dev_1102,no,"Yes, there is a difference between sweating and perspiring. Swe",yes,yes,Incorrect,0.6365
baseline,1,dev_1110,yes,"NO, there are typically two rounds in the NBA draft, but it's",no,no,Incorrect,0.6341
baseline,1,dev_1112,no,"YES, nuclear power and nuclear energy are essentially the same thing. Nuc",yes,yes,Incorrect,0.6533
baseline,1,dev_1113,yes,"No, a ball python and a royal python are not the same. Ball py",no,no,Incorrect,0.6325
baseline,1,dev_1121,no,No. World War I was the first global conflict of the 20th,no,no,Correct,0.635
baseline,1,dev_1133,no,"YES, The Crew 2 does have a storyline. The game",yes,yes,Incorrect,0.6323
baseline,1,dev_1138,yes,"No, anaerobic respiration does not have an electron transport chain",no,no,Incorrect,0.6416000000000001
baseline,1,dev_1146,yes,"Yes, a Penalty Charge Notice (PCN) and a F",yes,yes,Correct,0.6367999999999999
baseline,1,dev_1155,yes,"I don't know. While they share many similarities in design, platform",i,idk,IDK,0.634
baseline,1,dev_1175,no,YES,yes,yes,Incorrect,0.1201
baseline,1,dev_1178,no,"NO, no Major League Baseball team has ever gone undefeated in a",no,no,Correct,0.6453
baseline,1,dev_1183,yes,"NO, pork loin ribs are not the same as baby back rib",no,no,Incorrect,0.6564
baseline,1,dev_1196,no,YES,yes,yes,Incorrect,0.121
baseline,1,dev_1204,yes,YES,yes,yes,Correct,0.12029999999999999
baseline,1,dev_1205,no,YES,yes,yes,Incorrect,0.12029999999999999
baseline,1,dev_1209,yes,"NO, it is not possible to turn lead into gold through any known chemical or",no,no,Incorrect,0.6329
baseline,1,dev_1227,no,No. A prime factor of a number is a prime number that divides the,no,no,Correct,0.6334
baseline,1,dev_1229,no,"NO, the color orange is named after the fruit. The orange fruit was named",no,no,Correct,0.6326
baseline,1,dev_1230,yes,"No, a double eagle and an albatross are not the same.",no,no,Incorrect,0.6359
baseline,1,dev_1235,no,YES,yes,yes,Incorrect,0.1202
baseline,1,dev_1239,yes,"NO, a CPAP (Continuous Positive Airway Pressure) machine",no,no,Incorrect,0.6351
baseline,1,dev_1241,no,YES,yes,yes,Incorrect,0.1232
baseline,1,dev_1250,yes,YES,yes,yes,Correct,0.1226
baseline,1,dev_1256,yes,YES,yes,yes,Correct,0.1226
baseline,1,dev_1261,no,YES,yes,yes,Incorrect,0.1202
baseline,1,dev_1267,no,YES,yes,yes,Incorrect,0.12079999999999999
baseline,1,dev_1271,no,YES,yes,yes,Incorrect,0.1202
baseline,1,dev_1283,yes,"No, lock nuts and stop nuts are not the same. While both are used",no,no,Incorrect,0.6523
baseline,1,dev_1285,no,"NO, as of the 2021 Indianapolis 500",no,no,Correct,0.6405
baseline,1,dev_1286,no,"Yes, there is a difference. While they are often used interchangeably,",yes,yes,Incorrect,0.6396000000000001
baseline,1,dev_1294,yes,"Yes, a terminating decimal can be written as a recurring decimal, but",yes,yes,Correct,0.6377
baseline,1,dev_1296,yes,"NO, PlayStation 2 games do not play on PlayStation 4.",no,no,Incorrect,0.6489
baseline,1,dev_1303,no,"NO, in soccer, a player is in an offside position if any part",no,no,Correct,0.6383
baseline,1,dev_1307,yes,"NO, in football (soccer), a goal cannot be scored directly from a",no,no,Incorrect,0.6397
baseline,1,dev_1311,yes,"No, they are not the same thing. The crankshaft pulley",no,no,Incorrect,0.637
baseline,1,dev_1316,yes,"No, the Gateway Arch in St. Louis is not a national park.",no,no,Incorrect,0.6508999999999999
baseline,1,dev_1317,no,"YES, Planetary nebulae are formed when a red giant star",yes,yes,Incorrect,0.637
baseline,1,dev_1333,yes,"No, a Dame is a female equivalent of a Knight, but they are",no,no,Incorrect,0.6322000000000001
baseline,1,dev_1336,yes,YES,yes,yes,Correct,0.1206
baseline,1,dev_1345,no,"Yes, there is a difference. A confidentiality agreement (also known as a",yes,yes,Incorrect,0.6366
baseline,1,dev_1359,no,"NO, in basketball, a player cannot give themselves an assist. An assist is",no,no,Correct,0.6319
baseline,1,dev_1370,yes,"NO, A-2-3-4-5 is not a straight because",no,no,Incorrect,1.9735999999999998
baseline,1,dev_1371,no,YES,yes,yes,Incorrect,0.12279999999999999
baseline,1,dev_1372,yes,"NO, a kilowatt-hour (kWh) is a unit of",no,no,Incorrect,0.6351
baseline,1,dev_1382,no,"NO, a catcher can only block home plate with the ball in their possession",no,no,Correct,0.6339
baseline,1,dev_1406,no,YES,yes,yes,Incorrect,0.1205
baseline,1,dev_1408,yes,"NO, according to Major League Baseball rules, a fan cannot run on a",no,no,Incorrect,0.6541
baseline,1,dev_1413,yes,"NO, Brazil has never won the World Cup in Europe. All of their World",no,no,Incorrect,0.6347
baseline,1,dev_1419,yes,"NO, there is no Las Vegas in New Mexico. The city of Las Vegas",no,no,Incorrect,0.6314
baseline,1,dev_1420,yes,"NO, 4x4 refers to a vehicle having four wheels driven by four",no,no,Incorrect,0.6451
baseline,1,dev_1423,no,YES,yes,yes,Incorrect,0.12279999999999999
baseline,1,dev_1424,no,YES,yes,yes,Incorrect,0.12090000000000001
baseline,1,dev_1436,no,"NO, equity in your home is not a liquid asset. While you can sell",no,no,Correct,0.6306
baseline,1,dev_1438,yes,"NO, the UK is not in a single time zone. It is divided into",no,no,Incorrect,0.6437
baseline,1,dev_1452,no,I don't know. Some neurotransmitters can act as both excit,i,idk,IDK,0.6352000000000001
baseline,1,dev_1455,yes,"Yes, the abdomen includes the stomach. The abdomen is the",yes,yes,Correct,0.6333
baseline,1,dev_1464,no,"NO, a sweet potato is not part of the potato family. Pot",no,no,Correct,0.6512
baseline,1,dev_1467,yes,YES,yes,yes,Correct,0.1207
baseline,1,dev_1473,yes,"YES, a sailboat can travel faster than the wind, but only if",yes,yes,Correct,0.6329
baseline,1,dev_1489,yes,YES,yes,yes,Correct,0.1248
baseline,1,dev_1498,yes,YES,yes,yes,Correct,0.1202
baseline,1,dev_1508,no,YES,yes,yes,Incorrect,0.1201
baseline,1,dev_1515,no,"YES, there is a law that requires U.S. citizens and residents",yes,yes,Incorrect,0.6332000000000001
baseline,1,dev_1517,yes,"NO, you should not use hydraulic fluid as brake fluid.",no,no,Incorrect,0.6367999999999999
baseline,1,dev_1528,yes,"NO, a J.D. (Juris Doctor) is a professional",no,no,Incorrect,0.6363
baseline,1,dev_1533,no,YES,yes,yes,Incorrect,0.1237
baseline,1,dev_1534,no,I don't know. The legality of a baseball player catching a ball,i,idk,IDK,0.6333
baseline,1,dev_1546,yes,I don't know. While a passport card is a valid travel document,i,idk,IDK,0.6334
baseline,1,dev_1552,yes,I don't know. The poly(A) tail is added in a,i,idk,IDK,0.6553
baseline,1,dev_1557,no,"NO, New York State does not have the death penalty. It was abolished",no,no,Correct,0.6333
baseline,1,dev_1563,no,"YES, the Big Dipper is actually part of Ursa Major (the",yes,yes,Incorrect,0.6427
baseline,1,dev_1627,no,"NO, the esophagus is located behind the heart in the mediast",no,no,Correct,0.6349
baseline,1,dev_1632,yes,"No, the World Health Organization (WHO) is an agency of the United",no,no,Incorrect,0.6323
baseline,1,dev_1650,yes,"NO, it is not legal to take a stop sign. A stop sign is",no,no,Incorrect,0.6415
baseline,1,dev_1655,no,YES,yes,yes,Incorrect,0.1231
baseline,1,dev_1658,yes,"YES, the Nazca Lines can be seen from the ground, but",yes,yes,Correct,0.6344
baseline,1,dev_1659,yes,"YES, an undergraduate degree and a bachelor's degree are the",yes,yes,Correct,0.6327999999999999
baseline,1,dev_1673,yes,"No, grizzly bears and polar bears are different species and cannot interbre",no,no,Incorrect,0.6512
baseline,1,dev_1680,no,I don't know. While it's generally considered unhygien,i,idk,IDK,0.6314
baseline,1,dev_1687,no,YES,yes,yes,Incorrect,0.123
baseline,1,dev_1698,no,"YES, Fullmetal Alchemist: Brotherhood is a continuation",yes,yes,Incorrect,0.6337
baseline,1,dev_1707,yes,I don't know. A PLC (Public Limited Company) is a,i,idk,IDK,0.6316
baseline,1,dev_1727,yes,"NO, a digital audio cable and an optical audio cable are not the same.",no,no,Incorrect,0.6349
baseline,1,dev_1736,no,YES,yes,yes,Incorrect,0.1257
baseline,1,dev_1737,yes,"NO, a free throw is a shot taken from the free throw line without any",no,no,Incorrect,0.6309
baseline,1,dev_1740,yes,"Yes, there is spongy bone (or cancellous bone) in the",yes,yes,Correct,0.6327999999999999
baseline,1,dev_1743,no,I don't know. While the film is based on the novel of the,i,idk,IDK,0.6321
baseline,1,dev_1749,yes,"YES, they are the same. Delhi University is officially known as the University",yes,yes,Correct,0.6479
baseline,1,dev_1750,no,"YES, but with limitations. Fighting words are not absolutely protected under the",yes,yes,Incorrect,0.6364
baseline,1,dev_1757,yes,"No, they are not the same thing. While both provide financial information about a",no,no,Incorrect,0.6429
baseline,1,dev_1763,yes,"NO, the House of Representatives is a part of Congress, but Congress also",no,no,Incorrect,0.6347999999999999
baseline,1,dev_1775,no,YES,yes,yes,Incorrect,0.1225
baseline,1,dev_1789,no,"NO, the spleen is part of the lymphatic system, not",no,no,Correct,0.6415
baseline,1,dev_1806,no,"NO, the U.S. does not currently issue $1,00",no,no,Correct,0.6344
baseline,1,dev_1814,no,YES,yes,yes,Incorrect,0.1235
baseline,1,dev_1823,yes,"NO, the MLB All-Star Game does not determine World Series home-",no,no,Incorrect,0.6333
baseline,1,dev_1832,no,YES,yes,yes,Incorrect,0.123
baseline,1,dev_1849,yes,"No, in a RACI chart, one person should not be both Res",no,no,Incorrect,0.6524
baseline,1,dev_1851,no,YES,yes,yes,Incorrect,0.12290000000000001
baseline,1,dev_1857,no,YES,yes,yes,Incorrect,0.1556
baseline,1,dev_1895,yes,"NO, the empty set is not an element of itself. By definition, the",no,no,Incorrect,0.6457999999999999
baseline,1,dev_1906,no,"No, college football players do not have to enter the NFL Draft to play",no,no,Correct,0.6437
baseline,1,dev_1916,yes,"NO, Pokémon: Let’s Go, Pikachu!",no,no,Incorrect,0.6487999999999999
baseline,1,dev_1919,yes,"YES, in a nuclear reaction, one element can be transmuted into",yes,yes,Correct,0.6472
baseline,1,dev_1924,yes,"Yes, a car's serial number is typically the same as its Vehicle",yes,yes,Correct,0.6463
baseline,1,dev_1938,no,"NO, by definition, the empty set is not an element of any set that",no,no,Correct,2.0
baseline,1,dev_1948,yes,"No, a chicken and a rooster are not the same thing. A ro",no,no,Incorrect,0.6498999999999999
baseline,1,dev_1950,no,"NO, the Gulf of Mexico is not considered an ocean. It is a large",no,no,Correct,0.6592
baseline,1,dev_1960,no,"NO, they are not the same country. The Republic of the Congo (",no,no,Correct,0.6577000000000001
baseline,1,dev_1977,no,"No, according to the U.S. Constitution, to be eligible for the",no,no,Correct,0.6523
baseline,1,dev_1995,yes,"NO, winning the FA Cup does not automatically qualify a team for Europe. Only",no,no,Incorrect,0.6514
baseline,1,dev_1997,yes,YES,yes,yes,Correct,0.1266
baseline,1,dev_2009,no,"No, Color Wonder markers do not work on regular paper. They are designed",no,no,Correct,0.6341
baseline,1,dev_2032,yes,"No, flies do not lay eggs in",no,no,Incorrect,0.636
baseline,1,dev_2045,yes,"No, a Supreme Court justice cannot run for President. Article III, Section",no,no,Incorrect,0.6334
baseline,1,dev_2053,no,"NO, you do not have to be serving to score in tennis. Points can",no,no,Correct,0.6333
baseline,1,dev_2061,no,"YES, you can choose who is listed as your next of kin. It",yes,yes,Incorrect,0.6565
baseline,1,dev_2065,yes,"YES, RealFeel is another term used by The Weather Channel to",yes,yes,Correct,0.6382000000000001
baseline,1,dev_2068,yes,"NO, Allied Waste and Republic Services are not the same company. All",no,no,Incorrect,0.6377
baseline,1,dev_2078,no,YES,yes,yes,Incorrect,0.1207
baseline,1,dev_2079,yes,"YES, Eeyore from Winnie-the-Pooh is",yes,yes,Correct,0.6401
baseline,1,dev_2088,no,YES,yes,yes,Incorrect,0.12279999999999999
baseline,1,dev_2091,no,I don't know. The outcome of a game can depend on many factors,i,idk,IDK,0.6399
baseline,1,dev_2094,no,YES,yes,yes,Incorrect,0.12409999999999999
baseline,1,dev_2095,yes,"YES, Noel Gallagher is the lead singer of Oasis and",yes,yes,Correct,0.6402
baseline,1,dev_2139,no,"YES, but with some limitations. A U.S. Passport Card",yes,yes,Incorrect,0.6354
baseline,1,dev_2166,yes,I don't know. While prolonged exposure to extremely bright light can cause,i,idk,IDK,0.6547000000000001
baseline,1,dev_2184,no,YES,yes,yes,Incorrect,0.1238
baseline,1,dev_2187,yes,"NO, in basketball, a free throw is a shot taken from a specific line",no,no,Incorrect,0.6482
baseline,1,dev_2192,no,"NO, a lieutenant colonel is not higher than a colonel. A lieutenant",no,no,Correct,0.6377
baseline,1,dev_2196,no,"NO, Red-eared slider turtles do not lay eggs in",no,no,Correct,0.6464
baseline,1,dev_2199,yes,YES,yes,yes,Correct,0.12340000000000001
baseline,1,dev_2204,yes,"NO, it is not recommended or safe to pick someone up by their hair.",no,no,Incorrect,0.6355
baseline,1,dev_2220,no,"YES, an infield fly is a call made by an umpire",yes,yes,Incorrect,0.6369
baseline,1,dev_2224,no,"YES, there is such a thing as a blue ruby. It'",yes,yes,Incorrect,0.6333
baseline,1,dev_2232,no,YES,yes,yes,Incorrect,0.1206
baseline,1,dev_2234,no,YES,yes,yes,Incorrect,0.1231
baseline,1,dev_2237,no,"NO, the Riviera Maya is located on the east coast of Mexico",no,no,Correct,0.6393
baseline,1,dev_2247,yes,"NO, in New Jersey, it is illegal to enter a liquor store if",no,no,Incorrect,0.6481
baseline,1,dev_2248,yes,"I don't know. While they are related, they are not exactly the",i,idk,IDK,0.6341
baseline,1,dev_2266,no,YES,yes,yes,Incorrect,0.1231
baseline,1,dev_2275,yes,"I don't know. While card counting is not illegal, casinos can",i,idk,IDK,0.6327
baseline,1,dev_2295,yes,"No, a unanimous vote implies that every eligible voter has voted in",no,no,Incorrect,0.6384
baseline,1,dev_2304,yes,"NO, the House of Representatives is a part of Congress, but Congress also",no,no,Incorrect,0.6329
baseline,1,dev_2306,yes,"NO, in roulette, you cannot keep doubling your bet indefinitely",no,no,Incorrect,0.6357
baseline,1,dev_2310,no,YES,yes,yes,Incorrect,0.1212
baseline,1,dev_2315,yes,YES,yes,yes,Correct,0.12279999999999999
baseline,1,dev_2323,no,"No, the film Tully is not based on a book. It is an",no,no,Correct,0.635
baseline,1,dev_2328,no,YES,yes,yes,Incorrect,0.12079999999999999
baseline,1,dev_2350,no,"YES, Little House on the Prairie is fiction. It is a",yes,yes,Incorrect,0.6557999999999999
baseline,1,dev_2382,yes,"NO, the right atrium receives blood from the systemic veins, not",no,no,Incorrect,0.6337999999999999
baseline,1,dev_2387,yes,"NO, Northern Ireland does not have a World Cup team. They compete in the",no,no,Incorrect,0.646
baseline,1,dev_2388,no,"YES, in many legal systems, a person can be retried if new",yes,yes,Incorrect,0.6355
baseline,1,dev_2396,yes,"No, semolina flour and Cream of Wheat are not the same",no,no,Incorrect,0.6366
baseline,1,dev_2408,yes,"Yes, in common usage, employment termination and being fired are often used inter",yes,yes,Correct,0.6353
baseline,1,dev_2413,no,YES,yes,yes,Incorrect,0.12279999999999999
baseline,1,dev_2428,yes,I don't know. A PICC (Peripherally Inserted,i,idk,IDK,0.633
baseline,1,dev_2433,no,I don't know. The policy on beards in the military can vary,i,idk,IDK,0.6351
baseline,1,dev_2434,no,YES,yes,yes,Incorrect,0.12179999999999999
baseline,1,dev_2447,no,"YES, a wild card team can have home field advantage in MLB play",yes,yes,Incorrect,0.6573
baseline,1,dev_2473,yes,"NO, Pokémon Gold, Silver, and Crystal are different games within",no,no,Incorrect,0.6381
baseline,1,dev_2479,no,"NO, Hong Kong is not inside the Great Firewall of China. Although China",no,no,Correct,0.6332000000000001
baseline,1,dev_2504,no,YES,yes,yes,Incorrect,0.12179999999999999
baseline,1,dev_2532,yes,"No, twins cannot be born inside each other. This is a common mis",no,no,Incorrect,0.6352000000000001
baseline,1,dev_2537,no,"I don't know. While social studies often includes social science, they are",i,idk,IDK,0.7228
baseline,1,dev_2538,no,I don't know. While the film War Room (2015,i,idk,IDK,0.8627
baseline,1,dev_2547,yes,"No, .224 bullets cannot be used in a .22",no,no,Incorrect,0.8189
baseline,1,dev_2548,no,"YES, the queen bee dies after she stings, unlike worker be",yes,yes,Incorrect,1.998
baseline,1,dev_2555,no,"Yes, lymphoma is a type of cancer that originates in the",yes,yes,Incorrect,0.638
baseline,1,dev_2566,no,YES,yes,yes,Incorrect,0.126
baseline,1,dev_2572,no,"NO, the Channel Isles are not part of Great Britain. They are British",no,no,Correct,0.6382000000000001
baseline,1,dev_2577,no,"YES, a soccer kick-off must go forward. The ball must be",yes,yes,Incorrect,0.6353
baseline,1,dev_2605,yes,"No, they are not the same. The .45 Colt is an",no,no,Incorrect,0.6397999999999999
baseline,1,dev_2614,yes,I don't know. Snow-on-the-Mountain (A,i,idk,IDK,0.637
baseline,1,dev_2622,no,"Yes, they are essentially the same cartridge. The 7.6",yes,yes,Incorrect,0.6354
baseline,1,dev_2634,yes,"Yes, there is a ball in hand in 8-ball, but it",yes,yes,Correct,0.635
baseline,1,dev_2643,no,"Yes, elements of the periodic table are typically capitalized. For example, H",yes,yes,Incorrect,0.6547000000000001
baseline,1,dev_2655,yes,"No, Visa Delta and Visa Debit are not the same. Vis",no,no,Incorrect,0.6371
baseline,1,dev_2656,yes,"No, they are not the same. Right of Abode is a higher status",no,no,Incorrect,0.6366
baseline,1,dev_2690,yes,"No, Parcelforce is a division of Royal Mail, but it",no,no,Incorrect,0.635
baseline,1,dev_2719,no,"YES, in a conventional current, electrons flow in the opposite direction to",yes,yes,Incorrect,0.6343
baseline,1,dev_2727,no,"I don't know. The term ""assault rifle"" is often mis",i,idk,IDK,0.6375
baseline,1,dev_2750,yes,"YES, cows need to get pregnant to give milk. After giving birth",yes,yes,Correct,0.6441
